date,target_up,next_return,pred_up,prob_up,stage,model_type,position,turnover,cost,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity
2025-07-03,0,-0.014716556343200904,1,0.5000169357268817,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.014716556343200904,1.0235180574160034,1.8392808654481683
2025-07-04,1,0.0018220480395592098,1,0.5347178366082552,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.0018220480395592098,1.0235180574160034,1.8426321235432568
2025-07-05,1,0.009247710575546852,0,0.48057915515725613,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.009247710575546852,1.0235180574160034,1.8596722521189901
2025-07-06,0,-0.008534295352390808,0,0.4961798332873774,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.008534295352390808,1.0235180574160034,1.843801259860761
2025-07-07,1,0.006005750382996888,1,0.5204457706010408,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.006005750382996888,1.0235180574160034,1.8548746699833398
2025-07-08,1,0.021810695604753683,0,0.4841790607630128,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.021810695604753683,1.0235180574160034,1.8953307767953145
2025-07-09,1,0.041864660687494615,0,0.49962024984351816,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.041864660687494615,1.0235180574160034,1.974678156656416
2025-07-10,1,0.013189291760499877,1,0.5444855606035979,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.013189291760499877,1.0235180574160034,2.0007227629976434
2025-07-11,0,-0.0006957770402219454,1,0.5229453492916486,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.0006957770402219454,1.0235180574160034,1.9993307060353003
2025-07-12,1,0.014313342548076147,1,0.5342355248796555,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.014313342548076147,1.0235180574160034,2.0279478112976705
2025-07-13,1,0.006158578325259345,0,0.4586347399793852,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.006158578325259345,1.0235180574160034,2.0404370867330854
2025-07-14,0,-0.01729262210051885,0,0.47922430261039434,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.01729262210051885,1.0235180574160034,2.0051525792723264
2025-07-15,1,0.00816219450392297,1,0.5295912181579294,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.00816219450392297,1.0235180574160034,2.0215190246343897
