https://www.CryptoDataDownload.com
date,symbol,total_transactions,total_block_cnt,avg_block_difficulty,avg_secs_between_blocks,hashrate,avg_block_size_MB,avg_transactions_count_per_block,first_block,last_block
2016-04-19,btc,226511,150,26623067843082,576.58,1.3309728172786324e+18,0.7499,1510,407907,408056
2016-04-18,btc,220395,134,23764214920335,622.03,1.2337305197383311e+18,0.8376,1645,407773,407906
2016-04-17,btc,192428,158,28052494304455,547.89,1.400673637322694e+18,0.6593,1218,407615,407772
2016-04-16,btc,182004,138,24478928151021,610.36,1.2573242426932908e+18,0.6747,1319,407477,407614
2016-04-15,btc,212178,139,24657606458693,616.57,1.2446509259666552e+18,0.7926,1526,407338,407476
2016-04-14,btc,227928,164,28450436870317,527.46,1.4212535581432643e+18,0.7143,1390,407174,407337
2016-04-13,btc,223506,164,27196796665093,526.71,1.360558066398012e+18,0.7073,1363,407010,407173
2016-04-12,btc,240206,148,24527172452568,574.04,1.2483812517436093e+18,0.8357,1623,406862,407009
2016-04-11,btc,230040,153,25361430018982,561.84,1.2755010305895962e+18,0.771,1504,406709,406861
2016-04-10,btc,186954,173,28698460284638,499.07,1.4359150555460585e+18,0.5533,1081,406536,406708
2016-04-09,btc,196441,162,26863093638527,522.59,1.37128859653731e+18,0.6353,1213,406374,406535
2016-04-08,btc,214191,144,23859766399437,590.77,1.213031680584543e+18,0.7181,1487,406230,406373
2016-04-07,btc,218463,139,23025508833023,617.02,1.1614206556928911e+18,0.7582,1572,406091,406229
2016-04-06,btc,219290,157,26028836072113,548.96,1.3054134809625572e+18,0.7064,1397,405934,406090
2016-04-05,btc,216176,155,25695133045548,554.47,1.2924352796846925e+18,0.7417,1395,405779,405933
2016-04-04,btc,208929,166,27530499691658,516.18,1.3883127370929928e+18,0.6697,1259,405613,405778
2016-04-03,btc,178429,142,23526063372872,604.07,1.1863206235483471e+18,0.7271,1257,405471,405612
2016-04-02,btc,183503,139,23025508833023,625.12,1.1463822063338277e+18,0.7989,1320,405332,405470
2016-04-01,btc,211922,153,25312661605058,561.99,1.272705553235001e+18,0.7684,1385,405179,405331
2016-03-31,btc,206476,124,20356110719542,692.54,1.0263647654366153e+18,0.8452,1665,405055,405178
2016-03-30,btc,201028,147,24162537927261,572.75,1.2410436395874934e+18,0.7489,1368,404908,405054
2016-03-29,btc,197409,157,25817506278443,551.63,1.2885553853416305e+18,0.8364,1257,404751,404907
2016-03-28,btc,196080,170,27968965134980,509.06,1.3963081977159903e+18,0.6745,1153,404581,404750
2016-03-27,btc,160266,141,23169556916552,606.67,1.1716449151034929e+18,0.6295,1137,404440,404580
2016-03-26,btc,159049,153,25155518937970,548.79,1.2952207148807365e+18,0.6253,1040,404287,404439
2016-03-25,btc,172309,146,23997041092143,586.7,1.2115351493637256e+18,0.624,1180,404141,404286
2016-03-24,btc,190094,147,24162537927261,579.82,1.2258996643507192e+18,0.6741,1293,403994,404140
2016-03-23,btc,186808,149,24493531597497,580.86,1.2237127871717563e+18,0.6748,1254,403845,403993
2016-03-22,btc,205208,148,24328034762379,585.16,1.2147096999543132e+18,0.714,1387,403697,403844
2016-03-21,btc,199006,139,22838563246315,620.29,1.1459215213849473e+18,0.7543,1432,403558,403696
2016-03-20,btc,178143,146,23997041092143,587.49,1.209899592556541e+18,0.6607,1220,403412,403557
2016-03-19,btc,177478,136,22342072740961,626.64,1.1343011188018327e+18,0.6401,1305,403276,403411
2016-03-18,btc,206022,136,21924964491261,635.79,1.0971211503527702e+18,0.7396,1515,403140,403275
2016-03-17,btc,208319,141,22179808527435,613.41,1.1092789950379561e+18,0.7468,1477,402999,403139
2016-03-16,btc,211992,152,23922507768876,562.36,1.20996253407008e+18,0.6689,1395,402847,402998
2016-03-15,btc,202426,161,25348352602783,538.84,1.2627919530056376e+18,0.6642,1257,402686,402846
2016-03-14,btc,191341,152,23922507768876,567.76,1.1984601841276186e+18,0.7262,1259,402534,402685
2016-03-13,btc,149803,133,20912390897296,650.94,1.0453195263843996e+18,0.638,1126,402401,402533
2016-03-12,btc,168013,144,22655090138737,583.87,1.165401545444619e+18,0.574,1167,402257,402400
2016-03-11,btc,189816,160,25189925399015,535.2,1.2713715615997084e+18,0.6143,1186,402097,402256
2016-03-10,btc,188726,155,24397789380178,556.75,1.222170861364863e+18,0.677,1218,401942,402096
2016-03-09,btc,190388,168,26457343029154,507.56,1.3406175296627236e+18,0.7441,1133,401774,401941
2016-03-08,btc,200298,154,24239362176411,557.78,1.2198974446465864e+18,0.6804,1301,401620,401773
2016-03-07,btc,183255,133,20912390897296,638.32,1.0659882145915302e+18,0.7083,1378,401487,401619
2016-03-06,btc,161739,148,23288798953807,583.52,1.1660872236438047e+18,0.6289,1093,401339,401486
2016-03-05,btc,234992,150,23605653361341,573.69,1.1860728730425088e+18,0.78,1567,401189,401338
2016-03-04,btc,207485,155,25152392600272,554.16,1.2658476422155843e+18,0.7866,1339,401034,401188
2016-03-03,btc,221652,135,21907881757801,631.66,1.1116528912537164e+18,0.9208,1642,400899,401033
2016-03-02,btc,270206,157,25504698165798,545.76,1.286638686796167e+18,0.9003,1721,400742,400898
2016-03-01,btc,277094,141,22888831687254,607.07,1.1566864753548147e+18,0.905,1965,400601,400741
2016-02-29,btc,265320,133,21580898447983,638.38,1.0999602811618271e+18,0.9133,1995,400468,400600
2016-02-28,btc,233436,134,21744390102892,641.34,1.0948843391801144e+18,0.7766,1742,400334,400467
2016-02-27,btc,182177,147,23869781616708,588.6,1.1929939070974932e+18,0.6739,1239,400187,400333
2016-02-26,btc,203635,140,22725340032345,602.55,1.1653723073453542e+18,0.7652,1455,400047,400186
2016-02-25,btc,216290,155,25177714855980,550.15,1.276364881961761e+18,0.799,1395,399892,400046
2016-02-24,btc,224927,118,19128523624348,713.77,9.837791834289984e+17,0.9182,1906,399774,399891
2016-02-23,btc,244748,136,22071373412710,635.69,1.104614731005048e+18,0.8832,1800,399638,399773
2016-02-22,btc,237696,127,20599948518529,671.06,1.0463858029941243e+18,0.8982,1872,399511,399637
2016-02-21,btc,206617,128,20763440173438,676.75,1.0375963849508196e+18,0.8458,1614,399383,399510
2016-02-20,btc,215728,150,24360256581435,570.76,1.2302776870457508e+18,0.7378,1438,399233,399382
2016-02-19,btc,217436,145,22012156949023,596.41,1.1008173236900492e+18,0.7671,1500,399088,399232
2016-02-18,btc,212979,169,24211563238355,501.79,1.233530708933094e+18,0.6509,1260,398919,399087
2016-02-17,btc,227235,155,22193932968492,559.17,1.1069562461595136e+18,0.774,1466,398764,398918
2016-02-16,btc,215940,138,19743953355087,609.99,1.0147381049426472e+18,0.7604,1565,398626,398763
2016-02-15,btc,220349,152,21761583624950,563.52,1.0984027873164093e+18,0.7626,1450,398474,398625
2016-02-14,btc,186088,166,23779213894813,512.81,1.2070361055961684e+18,0.6247,1121,398308,398473
2016-02-13,btc,184675,156,22338049416339,553.71,1.1178699877612362e+18,0.6305,1184,398152,398307
2016-02-12,btc,202527,171,24499796134049,507.33,1.2200661265961188e+18,0.6151,1184,397981,398151
2016-02-11,btc,220934,192,27526241538844,449.98,1.3755649732521582e+18,0.6393,1151,397789,397980
2016-02-10,btc,235527,164,23490980999118,525.09,1.1787941949079158e+18,0.7384,1436,397625,397788
2016-02-09,btc,231240,176,25220378373286,466.05,1.3281268812271992e+18,0.6962,1314,397449,397624
2016-02-08,btc,224755,148,21185117833560,579.53,1.0680633899948079e+18,0.8191,1519,397301,397448
2016-02-07,btc,212190,176,24594217586187,489.26,1.2337085551836785e+18,0.7002,1206,397125,397300
2016-02-06,btc,224156,200,23886634789596,433.56,1.189090095190099e+18,0.6032,1121,396925,397124
2016-02-05,btc,225488,188,22446234701781,460.78,1.1188385669810726e+18,0.6468,1199,396737,396924
2016-02-04,btc,200661,168,20045567888757,509.11,1.0126328614337313e+18,0.6578,1194,396569,396736
2016-02-03,btc,191224,179,21365934635920,483.12,1.0670960336498313e+18,0.6458,1068,396390,396568
2016-02-02,btc,241722,180,21485967976571,481.77,1.0701044782025788e+18,0.8039,1343,396210,396389
2016-02-01,btc,222398,161,19205334504198,518.82,9.936789534431638e+17,0.777,1381,396049,396209
2016-01-31,btc,176045,181,21606001317223,477.25,1.0802289628636781e+18,0.5545,973,395868,396048
2016-01-30,btc,194794,187,22326201361130,463.19,1.1130104776326625e+18,0.5675,1042,395681,395867
2016-01-29,btc,224394,169,20165601229408,508.23,1.0143894238186501e+18,0.687,1328,395512,395680
2016-01-28,btc,225025,146,17404834394429,591.97,8.708940935092924e+17,0.7971,1541,395366,395511
2016-01-27,btc,229677,155,18485134460291,557.44,9.248418424964797e+17,0.744,1482,395211,395365
2016-01-26,btc,230523,160,18524261732166,538.68,9.289094958808961e+17,0.7428,1441,395051,395210
2016-01-25,btc,222150,162,18250042268037,523.11,9.306863453513484e+17,0.7194,1371,394889,395050
2016-01-24,btc,201425,171,19270230966250,505.15,9.63784707847576e+17,0.6191,1178,394718,394888
2016-01-23,btc,190400,179,20177065364662,478.52,1.0174088764628595e+18,0.5715,1064,394539,394717
2016-01-22,btc,213683,176,19837002465257,492.7,9.881384894684891e+17,0.6619,1214,394363,394538
2016-01-21,btc,222743,137,15416184773000,630.86,7.717287251200913e+17,0.8402,1626,394226,394362
2016-01-20,btc,209071,152,17116499270022,563.06,8.646562605767087e+17,0.8621,1375,394074,394225
2016-01-19,btc,186858,133,14962767573794,654.05,7.443632059662394e+17,0.7738,1405,393941,394073
2016-01-18,btc,213905,173,19496939565853,499.32,9.750325187455863e+17,0.6655,1236,393768,393940
2016-01-17,btc,204128,151,17003144970221,570.89,8.528015084867356e+17,0.7541,1352,393617,393767
2016-01-16,btc,191300,142,15982956272007,610.89,7.969521974745746e+17,0.7459,1347,393475,393616
2016-01-15,btc,183642,122,13715870275978,702.28,6.932453195196765e+17,0.7855,1505,393353,393474
2016-01-14,btc,183182,133,14962767573794,636.64,7.64726990659899e+17,0.7186,1377,393220,393352
2016-01-13,btc,188131,148,16217805998474,582.33,8.136974916336631e+17,0.6764,1271,393072,393219
2016-01-12,btc,194874,170,17555777597812,504.52,8.843297363301299e+17,0.6069,1146,392902,393071
2016-01-11,btc,191196,170,17555777597812,506.76,8.804162703134196e+17,0.6564,1125,392732,392901
2016-01-10,btc,161317,175,18075179301889,489.64,9.112093614910239e+17,0.5224,922,392557,392731
2016-01-09,btc,179968,151,15582051122318,562.21,7.935919172659826e+17,0.6387,1192,392406,392556
2016-01-08,btc,181407,173,17867418620258,500.37,8.916721313218378e+17,0.5836,1049,392233,392405
2016-01-07,btc,190234,147,15166529759057,583.14,7.651078168263139e+17,0.7047,1294,392086,392232
2016-01-06,btc,172090,141,14543247714164,614.91,7.255773033089828e+17,0.6624,1220,391945,392085
2016-01-05,btc,182371,157,16205333167211,551.89,8.084252973338276e+17,0.6418,1162,391788,391944
2016-01-04,btc,181354,181,18698461346782,471.67,9.459279148403895e+17,0.557,1002,391607,391787
2016-01-03,btc,142608,145,14958769077426,594.6,7.503611685776934e+17,0.5547,984,391462,391606
2016-01-02,btc,149038,145,14958769077426,598.27,7.457536647973821e+17,0.5797,1028,391317,391461
2016-01-01,btc,124092,135,13919965669271,640.54,6.965362658996202e+17,0.4934,919,391182,391316
2015-12-31,btc,155362,142,13989932843774,600.4,7.097617921405843e+17,0.5549,1094,391040,391181
2015-12-30,btc,176447,165,15325582010597,509.88,7.87166629127966e+17,0.5541,1069,390875,391039
2015-12-29,btc,184618,159,14764889985819,545.79,7.353710166189044e+17,0.6211,1161,390716,390874
2015-12-28,btc,173129,151,14017300619449,571.75,7.019792654027049e+17,0.6561,1147,390565,390715
2015-12-27,btc,160271,205,19063528842450,419.94,9.557616459625732e+17,0.4473,782,390360,390564
2015-12-26,btc,179363,171,15886274035375,506.39,7.92591448519269e+17,0.5428,1049,390189,390359
2015-12-25,btc,180383,162,15045235998208,528.61,7.59274276465888e+17,0.5282,1113,390027,390188
2015-12-24,btc,210228,138,12802467899096,621.85,6.454307388483644e+17,0.7296,1523,389889,390026
2015-12-23,btc,221075,157,14577992644227,544.21,7.375141543568774e+17,0.6869,1408,389732,389888
2015-12-22,btc,222717,150,13923851948652,576.88,6.957418271631352e+17,0.7498,1485,389582,389731
2015-12-21,btc,229444,149,13830403277856,566.36,7.086579867920404e+17,0.7665,1540,389433,389581
2015-12-20,btc,193847,165,15325582010597,517.59,7.754358664979739e+17,0.6001,1175,389268,389432
2015-12-19,btc,213876,157,14577992644227,552.44,7.265258951993672e+17,0.6533,1362,389111,389267
2015-12-18,btc,213847,169,13619164658848,511.97,6.800742557183625e+17,0.6119,1265,388942,389110
2015-12-17,btc,216297,155,12181766658635,553.63,6.136629494404069e+17,0.6766,1395,388787,388941
2015-12-16,btc,220420,163,12814585705837,527.23,6.443927189513915e+17,0.6763,1352,388624,388786
2015-12-15,btc,223998,183,14396633323841,473.34,7.177623051110474e+17,0.6214,1224,388441,388623
2015-12-14,btc,231477,195,15345861894644,443.65,7.657806523420497e+17,0.63,1187,388246,388440
2015-12-13,btc,189914,142,11153435706932,599.77,5.664511588226159e+17,0.6888,1337,388104,388245
2015-12-12,btc,204141,162,12735483324936,530.5,6.404224842448787e+17,0.6892,1260,387942,388103
2015-12-11,btc,210259,160,12577278563136,543.02,6.256543907962784e+17,0.6373,1314,387782,387941
2015-12-10,btc,212036,216,17007011893549,397.28,8.551624974884586e+17,0.5322,982,387566,387781
2015-12-09,btc,220323,168,13210097610338,516.71,6.575146275740911e+17,0.6877,1311,387398,387565
2015-12-08,btc,195221,175,13763814276639,492.76,6.894697012640979e+17,0.617,1116,387223,387397
2015-12-07,btc,192830,147,11548947611433,590.38,5.754667010188759e+17,0.6882,1312,387076,387222
2015-12-06,btc,179712,159,11515717742553,531.82,5.88608929097834e+17,0.5944,1130,386917,387075
2015-12-05,btc,186194,175,12653763831803,491.76,6.351455798251944e+17,0.5741,1064,386742,386916
2015-12-04,btc,173586,153,11053862657667,563.62,5.5417273968899424e+17,0.5887,1135,386589,386741
2015-12-03,btc,164774,142,10253912070599,605.23,5.160680704877428e+17,0.6432,1160,386447,386588
2015-12-02,btc,183523,161,11635644902808,526.52,5.932209717772101e+17,0.656,1140,386286,386446
2015-12-01,btc,178112,167,12071981586663,512.17,6.098419914447311e+17,0.5671,1067,386119,386285
2015-11-30,btc,182648,162,11708367683450,530.86,5.883660308411405e+17,0.6725,1127,385957,386118
2015-11-29,btc,129850,149,10762971535097,571.19,5.468275143254998e+17,0.4535,871,385808,385956
2015-11-28,btc,165676,154,11126585438310,562.44,5.553294509690434e+17,0.5512,1076,385654,385807
2015-11-27,btc,160235,133,9599407044816,645.97,4.8352417458457683e+17,0.6496,1205,385521,385653
2015-11-26,btc,164671,176,12726486612446,490.91,6.362528232599185e+17,0.5369,936,385345,385520
2015-11-25,btc,151861,148,10690248754454,578.48,5.399391879496511e+17,0.5586,1026,385197,385344
2015-11-24,btc,152324,156,11175787643115,556.76,5.562080515680524e+17,0.523,976,385041,385196
2015-11-23,btc,145272,163,10667417339112,522.77,5.4100000713523315e+17,0.5157,891,384878,385040
2015-11-22,btc,129659,172,11260051635729,503.38,5.618340752193127e+17,0.4372,754,384706,384877
2015-11-21,btc,151035,174,11391748146089,497.63,5.683260045501098e+17,0.4689,868,384532,384705
2015-11-20,btc,155774,167,10930810359831,514.29,5.4991651846332006e+17,0.5053,933,384365,384531
2015-11-19,btc,154483,136,8889514449260,638.63,4.4284838875938656e+17,0.6099,1136,384229,384364
2015-11-18,btc,165269,153,10008934787315,567.09,4.9871281908296915e+17,0.5984,1080,384076,384228
2015-11-17,btc,156688,149,9745541766596,579.47,4.8805745166078016e+17,0.5576,1052,383927,384075
2015-11-16,btc,158316,173,11325899890909,496.04,5.701469734669121e+17,0.5215,915,383754,383926
2015-11-15,btc,143369,160,10469872573573,540.53,5.232216361442586e+17,0.4984,896,383594,383753
2015-11-14,btc,150474,142,9284603980338,599.74,4.715608350109198e+17,0.5418,1060,383452,383593
2015-11-13,btc,154827,160,10469872573573,525.89,5.377825118909093e+17,0.4933,968,383292,383451
2015-11-12,btc,157847,161,10535720828752,530.35,5.332631328282934e+17,0.5246,980,383131,383291
2015-11-11,btc,158929,168,10723493887535,510.93,5.3977750680704224e+17,0.5245,946,382963,383130
2015-11-10,btc,161962,146,9026827455215,592.35,4.513852290319671e+17,0.6068,1109,382817,382962
2015-11-09,btc,159836,149,9213589402565,576.59,4.637260814763829e+17,0.6235,1073,382668,382816
2015-11-08,btc,132550,139,8591049578067,610.28,4.381229529691914e+17,0.548,954,382529,382667
2015-11-07,btc,151497,152,9400351349914,553.48,4.830894599914996e+17,0.5361,997,382377,382528
2015-11-06,btc,166893,145,8964573472766,596.72,4.4807920454470266e+17,0.6581,1151,382232,382376
2015-11-05,btc,182809,146,9026827455215,593.76,4.503156827549183e+17,0.73,1252,382086,382231
2015-11-04,btc,204198,155,9587113297263,552.45,4.839833808363151e+17,0.7841,1317,381931,382085
2015-11-03,btc,186362,155,9587113297263,558.41,4.788224672921916e+17,0.6836,1202,381776,381930
2015-11-02,btc,172108,153,9462605332364,565.2,4.730660851050164e+17,0.6258,1125,381623,381775
2015-11-01,btc,152488,153,9462605332364,563.39,4.745852262769987e+17,0.5419,997,381470,381622
2015-10-31,btc,155400,147,9089081437665,580.34,4.6073136146363315e+17,0.5403,1057,381323,381469
2015-10-30,btc,166695,171,10583177016459,496.17,5.388848613910268e+17,0.5176,975,381152,381322
2015-10-29,btc,161062,151,9307953914132,567.84,4.6935002411325005e+17,0.5917,1067,381001,381151
2015-10-28,btc,160175,139,8401967916254,617.72,4.2331813131818874e+17,0.5928,1152,380862,381000
2015-10-27,btc,153740,147,8889038520094,587.55,4.450547280543868e+17,0.5466,1046,380715,380861
2015-10-26,btc,116400,164,9924063553256,528.36,4.9492032703211904e+17,0.4774,710,380551,380714
2015-10-25,btc,131488,155,9376109123935,550.7,4.748382469935456e+17,0.5272,848,380396,380550
2015-10-24,btc,140128,145,8767270869134,589.64,4.434816702560969e+17,0.5254,966,380251,380395
2015-10-23,btc,143468,149,9010806171055,565.23,4.6263320122497734e+17,0.5557,963,380102,380250
2015-10-22,btc,147402,148,8949922345574,587.14,4.4536697689702074e+17,0.5467,996,379954,380101
2015-10-21,btc,150199,144,8706387043654,598.48,4.3693355634143034e+17,0.5653,1043,379810,379953
2015-10-20,btc,146349,128,7732245835972,672.23,3.8899585337441574e+17,0.6894,1143,379682,379809
2015-10-19,btc,143969,165,9984947378736,522.02,5.009230299952408e+17,0.5105,873,379517,379681
2015-10-18,btc,119706,145,8767270869134,573.28,4.5613292864105094e+17,0.5327,826,379372,379516
2015-10-17,btc,135911,136,8219316439813,634.39,4.12195921493562e+17,0.5998,999,379236,379371
2015-10-16,btc,143286,144,8706387043654,597.0,4.380134661514131e+17,0.578,995,379092,379235
2015-10-15,btc,153495,166,10040112487523,518.81,5.037434994342742e+17,0.5381,925,378926,379091
2015-10-14,btc,141985,152,9182796829955,565.93,4.61521860027047e+17,0.5261,934,378774,378925
2015-10-13,btc,134878,137,8270598469364,628.82,4.1536909861277094e+17,0.5552,985,378637,378773
2015-10-12,btc,134410,142,8574664589561,609.39,4.286102135181574e+17,0.5751,947,378495,378636
2015-10-11,btc,104550,146,8817917485719,590.14,4.42592815472584e+17,0.5412,716,378349,378494
2015-10-10,btc,127005,160,9669302622271,535.31,4.879260584366974e+17,0.6326,794,378189,378348
2015-10-09,btc,114644,126,7601653004930,676.38,3.8615757973831034e+17,0.5951,910,378063,378188
