https://www.CryptoDataDownload.com
Date,Total Supply,Marketcap
2017-12-29,16770625.0,240490762500.0
2017-12-28,16768562.5,242642273175.0
2017-12-27,16766700.0,257619171831.0
2017-12-26,16764750.0,264286895490.0
2017-12-25,16762975.0,233194438858.0
2017-12-24,16761287.5,237304129458.0
2017-12-23,16759387.5,245005485863.0
2017-12-22,16757650.0,234771157394.0
2017-12-21,16755712.5,261389282558.0
2017-12-20,16754062.5,275888812107.0
2017-12-19,16752362.5,296516816250.0
2017-12-18,16750612.5,317266148600.0
2017-12-17,16748337.5,317431240638.0
2017-12-16,16746025.0,321319043575.0
2017-12-15,16743887.5,292540830457.0
2017-12-14,16741775.0,274648651458.0
2017-12-13,16739462.5,272016265625.0
2017-12-12,16737137.5,278673506747.0
2017-12-11,16735187.5,275628538125.0
2017-12-10,16733050.0,245825237550.0
2017-12-09,16731000.0,244397915190.0
2017-12-08,16728825.0,264315435000.0
2017-12-07,16726875.0,277665957732.0
2017-12-06,16724975.0,227852696913.0
2017-12-05,16722625.0,195270092125.0
2017-12-04,16720400.0,194175175628.0
2017-12-03,16718137.5,188079046875.0
2017-12-02,16715937.5,181735672500.0
2017-12-01,16713925.0,181186468267.0
2017-11-30,16711637.5,166241855010.0
2017-11-29,16709550.0,164165981694.0
2017-11-28,16707387.5,164882199908.0
2017-11-27,16705437.5,162177556631.0
2017-11-26,16703312.5,154857412387.0
2017-11-25,16701400.0,145602638186.0
2017-11-24,16699450.0,136921963446.0
2017-11-23,16697587.5,133397026538.0
2017-11-22,16695625.0,137149383732.0
2017-11-21,16693775.0,135139948194.0
2017-11-20,16691612.5,137308042000.0
2017-11-19,16689425.0,133792110667.0
2017-11-18,16687425.0,129678480298.0
2017-11-17,16685725.0,128062772518.0
2017-11-16,16683637.5,130915836117.0
2017-11-15,16681737.5,121676593325.0
2017-11-14,16679837.5,110237046038.0
2017-11-13,16678237.5,108828334988.0
2017-11-12,16676487.5,97897151926.0
2017-11-11,16675487.5,105974890876.0
2017-11-10,16674487.5,109854525058.0
2017-11-09,16672987.5,119178514650.0
2017-11-08,16671075.0,124204843494.0
2017-11-07,16669275.0,118856598147.0
2017-11-06,16667325.0,116132587056.0
2017-11-05,16665662.5,122871263227.0
2017-11-04,16663900.0,123126724237.0
2017-11-03,16662275.0,119082280216.0
2017-11-02,16660787.5,117125336125.0
2017-11-01,16658912.5,112307557921.0
2017-10-31,16656962.5,107174394688.0
2017-10-30,16655237.5,101929886948.0
2017-10-29,16653400.0,102208077558.0
2017-10-28,16651475.0,95424441268.0
2017-10-27,16650412.5,96104349405.0
2017-10-26,16649112.5,98063272625.0
2017-10-25,16646862.5,95484405677.0
2017-10-24,16644550.0,91934507470.0
2017-10-23,16642462.5,97710726557.0
2017-10-22,16640325.0,99326099925.0
2017-10-21,16638050.0,100052248153.0
2017-10-20,16636137.5,99439018318.0
2017-10-19,16633900.0,94791439591.0
2017-10-18,16631675.0,92838841434.0
2017-10-17,16629787.5,93082075872.0
2017-10-16,16627737.5,95538252087.0
2017-10-15,16625562.5,94428207332.0
2017-10-14,16623125.0,96435568832.0
2017-10-13,16621362.5,93970535030.0
2017-10-12,16619662.5,90494062313.0
2017-10-11,16617750.0,80130956678.0
2017-10-10,16616012.5,78914262007.0
2017-10-09,16614012.5,79160785359.0
2017-10-08,16612000.0,76381643760.0
2017-10-07,16609725.0,73469796593.0
2017-10-06,16607750.0,72458782863.0
2017-10-05,16605762.5,71422879032.0
2017-10-04,16604200.0,70061920026.0
2017-10-03,16602525.0,71653675471.0
2017-10-02,16600237.5,72899610977.0
2017-10-01,16598362.5,72654684303.0
2017-09-30,16596737.5,71798980132.0
2017-09-29,16595012.5,69115239961.0
2017-09-28,16592900.0,69438631636.0
2017-09-27,16590687.5,69669108112.0
2017-09-26,16588850.0,64497946466.0
2017-09-25,16587125.0,64988355750.0
2017-09-24,16585562.5,60773149824.0
2017-09-23,16583750.0,62672810488.0
2017-09-22,16581675.0,59895994802.0
2017-09-21,16579937.5,59970462935.0
2017-09-20,16577737.5,64229780835.0
2017-09-19,16576275.0,64461818220.0
2017-09-18,16574325.0,67981251421.0
2017-09-17,16572737.5,60705771736.0
2017-09-16,16570537.5,60961847525.0
2017-09-15,16568425.0,61303338185.0
2017-09-14,16566175.0,53472134004.0
2017-09-13,16564000.0,64025491760.0
2017-09-12,16561625.0,69104374010.0
2017-09-11,16559275.0,69670003301.0
2017-09-10,16557100.0,69973947162.0
2017-09-09,16555375.0,71332475370.0
2017-09-08,16553262.5,71377667900.0
2017-09-07,16551075.0,76383211125.0
2017-09-06,16548875.0,76220808475.0
2017-09-05,16546850.0,72748556962.0
2017-09-04,16544387.5,70760345338.0
2017-09-03,16542200.0,76197674172.0
2017-09-02,16540275.0,76083610973.0
2017-09-01,16538225.0,81396181983.0
2017-08-31,16536050.0,78285960073.0
2017-08-30,16534012.5,75613345965.0
2017-08-29,16531912.5,75696651594.0
2017-08-28,16530050.0,72401453700.0
2017-08-27,16528437.5,71695072775.0
2017-08-26,16526500.0,71615604570.0
2017-08-25,16525187.5,71983386247.0
2017-08-24,16523925.0,71058495635.0
2017-08-23,16522662.5,67877080270.0
2017-08-22,16520675.0,67486957375.0
2017-08-21,16519562.5,65872085860.0
2017-08-20,16518125.0,67041783575.0
2017-08-19,16516500.0,67710217575.0
2017-08-18,16514612.5,67709911250.0
2017-08-17,16512750.0,70616775375.0
2017-08-16,16510512.5,72296892556.0
2017-08-15,16508887.5,68605488518.0
2017-08-14,16506987.5,71082884783.0
2017-08-13,16505362.5,66910593878.0
2017-08-12,16503512.5,63622691039.0
2017-08-11,16501825.0,60150142235.0
2017-08-10,16500025.0,56315080326.0
2017-08-09,16498350.0,55153819067.0
2017-08-08,16496625.0,56293248117.0
2017-08-07,16494575.0,55876197542.0
2017-08-06,16492662.5,53151728072.0
2017-08-05,16490912.5,53820071854.0
2017-08-04,16488700.0,47075238500.0
2017-08-03,16486462.5,46052789754.0
2017-08-02,16484737.5,44566652679.0
2017-08-01,16482837.5,45014629213.0
2017-07-31,16480975.0,47066533215.0
2017-07-30,16479162.5,45191960866.0
2017-07-29,16477325.0,44168458302.0
2017-07-28,16475362.5,45752246417.0
2017-07-27,16473487.5,43923753926.0
2017-07-26,16471562.5,41590530597.0
2017-07-25,16469725.0,42241880075.0
2017-07-24,16467875.0,45451005643.0
2017-07-23,16465650.0,45264401163.0
2017-07-22,16463500.0,46636321085.0
2017-07-21,16461500.0,43952205000.0
2017-07-20,16459575.0,47321771913.0
2017-07-19,16457550.0,37279806836.0
2017-07-18,16455687.5,37909131851.0
2017-07-17,16453625.0,36625769250.0
2017-07-16,16451775.0,31548417294.0
2017-07-15,16449737.5,32414372242.0
2017-07-14,16448150.0,36405841766.0
2017-07-13,16446412.5,38484440786.0
2017-07-12,16444450.0,39269346600.0
2017-07-11,16442237.5,37915470831.0
2017-07-10,16440075.0,38197692259.0
2017-07-09,16437612.5,41131509007.0
2017-07-08,16435887.5,41912663638.0
2017-07-07,16433825.0,41108555885.0
2017-07-06,16431975.0,42729543471.0
2017-07-05,16430200.0,42766167580.0
2017-07-04,16428337.5,42649935551.0
2017-07-03,16426425.0,41895104170.0
2017-07-02,16424300.0,41132524191.0
2017-07-01,16421950.0,39616476400.0
2017-06-30,16419900.0,40483099251.0
2017-06-29,16417975.0,41727761081.0
2017-06-28,16416475.0,42024534353.0
2017-06-27,16414512.5,42103224563.0
2017-06-26,16412875.0,39739181208.0
2017-06-25,16411100.0,41061064533.0
2017-06-24,16409575.0,41970113595.0
2017-06-23,16407750.0,44055629138.0
2017-06-22,16405750.0,44516674510.0
2017-06-21,16404012.5,43586117373.0
2017-06-20,16402262.5,44942199250.0
2017-06-19,16400537.5,42608596425.0
2017-06-18,16398650.0,41275074077.0
2017-06-17,16396837.5,43123682625.0
2017-06-16,16395025.0,40736390717.0
2017-06-15,16393175.0,39751973990.0
2017-06-14,16391262.5,40158593125.0
2017-06-13,16389512.5,44301180078.0
2017-06-12,16387750.0,43707112515.0
2017-06-11,16385912.5,48407590426.0
2017-06-10,16384087.5,47513689910.0
2017-06-09,16382325.0,46236163494.0
2017-06-08,16380437.5,45963507625.0
2017-06-07,16378375.0,43943671477.0
2017-06-06,16376312.5,47175898472.0
2017-06-05,16374425.0,44178198650.0
2017-06-04,16372375.0,41426529292.0
2017-06-03,16370362.5,41596108891.0
2017-06-02,16367962.5,40738876585.0
2017-06-01,16366137.5,39501800455.0
2017-05-31,16364012.5,37604664366.0
2017-05-30,16361962.5,36053747989.0
2017-05-29,16359725.0,37498125673.0
2017-05-28,16357837.5,35640619924.0
2017-05-27,16355775.0,33398492550.0
2017-05-26,16353675.0,37283435339.0
2017-05-25,16351762.5,37486906085.0
2017-05-24,16349725.0,39571075921.0
2017-05-23,16347800.0,37015179194.0
2017-05-22,16345700.0,34325479629.0
2017-05-21,16343875.0,32974585007.0
2017-05-20,16342037.5,32912700105.0
2017-05-19,16339975.0,31993671050.0
2017-05-18,16337925.0,30698797696.0
2017-05-17,16336150.0,29127192089.0
2017-05-16,16334212.5,27768324593.0
2017-05-15,16332562.5,27854858693.0
2017-05-14,16330437.5,29133500500.0
2017-05-13,16328387.5,29013748465.0
2017-05-12,16326412.5,27616290008.0
2017-05-11,16324487.5,29848509170.0
2017-05-10,16322800.0,28933468824.0
2017-05-09,16320950.0,28076603866.0
2017-05-08,16319012.5,26918863880.0
2017-05-07,16316762.5,25356412093.0
2017-05-06,16314675.0,25418589944.0
2017-05-05,16312575.0,24711919868.0
2017-05-04,16310962.5,25073700884.0
2017-05-03,16308862.5,24515808288.0
2017-05-02,16307212.5,23608766897.0
2017-05-01,16305237.5,22678302630.0
2017-04-30,16303362.5,22012963082.0
2017-04-29,16301475.0,21729866175.0
2017-04-28,16299312.5,21689495144.0
2017-04-27,16297612.5,21700759973.0
2017-04-26,16295775.0,20988795243.0
2017-04-25,16293862.5,20676911513.0
2017-04-24,16292012.5,20423341030.0
2017-04-23,16290462.5,20232591521.0
2017-04-22,16288550.0,20087039860.0
2017-04-21,16286737.5,20254349623.0
2017-04-20,16284650.0,20098352184.0
2017-04-19,16282925.0,19604316042.0
2017-04-18,16281137.5,19579370335.0
2017-04-17,16279312.5,19153262329.0
2017-04-16,16277587.5,18919602728.0
2017-04-15,16275762.5,19098793506.0
2017-04-14,16273887.5,19045981497.0
2017-04-13,16272150.0,19085767457.0
2017-04-12,16270562.5,19722687746.0
2017-04-11,16268787.5,19831489275.0
2017-04-10,16266700.0,19670506975.0
2017-04-09,16264862.5,19618677148.0
2017-04-08,16262875.0,19255731887.0
2017-04-07,16261162.5,19361515743.0
2017-04-06,16259137.5,19362193892.0
2017-04-05,16257300.0,18445207434.0
2017-04-04,16255275.0,18579779325.0
2017-04-03,16253712.5,18606762459.0
2017-04-02,16251512.5,17519292991.0
2017-04-01,16249537.5,17613523678.0
2017-03-31,16247887.5,17390276471.0
2017-03-30,16246200.0,16793696940.0
2017-03-29,16244150.0,16828289634.0
2017-03-28,16242425.0,16956929276.0
2017-03-27,16240487.5,16888807762.0
2017-03-26,16238837.5,15589284000.0
2017-03-25,16236762.5,15522669686.0
2017-03-24,16235100.0,15083382006.0
2017-03-23,16232900.0,16714205486.0
2017-03-22,16231050.0,16840688238.0
2017-03-21,16229062.5,18085504960.0
2017-03-20,16227287.5,16810820759.0
2017-03-19,16225587.5,16517161308.0
2017-03-18,16223525.0,15727085135.0
2017-03-17,16221562.5,17373617869.0
2017-03-16,16219637.5,19019471326.0
2017-03-15,16217725.0,20390869997.0
2017-03-14,16215950.0,20202803467.0
2017-03-13,16214000.0,20145246440.0
2017-03-12,16212187.5,19886193432.0
2017-03-11,16210250.0,19072169638.0
2017-03-10,16208387.5,18104282586.0
2017-03-09,16206437.5,19300084355.0
2017-03-08,16204587.5,18636085855.0
2017-03-07,16202812.5,19978877954.0
2017-03-06,16200900.0,20712688641.0
2017-03-05,16199125.0,20621486125.0
2017-03-04,16197287.5,20408582250.0
2017-03-03,16195637.5,20816738748.0
2017-03-02,16193750.0,20365260000.0
2017-03-01,16191787.5,19857446273.0
2017-02-28,16189987.5,19285675010.0
2017-02-27,16188075.0,19338921918.0
2017-02-26,16186275.0,19084427539.0
2017-02-25,16184050.0,18647262410.0
2017-02-24,16181962.5,19096981225.0
2017-02-23,16179925.0,19223530692.0
2017-02-22,16178050.0,18281344156.0
2017-02-21,16176325.0,18192218622.0
2017-02-20,16174600.0,17533266400.0
2017-02-19,16172750.0,17010498450.0
2017-02-18,16171075.0,17083123631.0
2017-02-17,16169187.5,17065930639.0
2017-02-16,16167300.0,16695970710.0
2017-02-15,16165412.5,16351799707.0
2017-02-14,16163675.0,16349718900.0
2017-02-13,16161562.5,16165602891.0
2017-02-12,16159525.0,16185865026.0
2017-02-11,16157775.0,16351345145.0
2017-02-10,16156037.5,16116778329.0
2017-02-09,16154200.0,15862778232.0
2017-02-08,16152087.5,17072594967.0
2017-02-07,16150262.5,17024314707.0
2017-02-06,16148375.0,16531091488.0
2017-02-05,16146812.5,16382071559.0
2017-02-04,16144825.0,16700852773.0
2017-02-03,16143025.0,16347072836.0
2017-02-02,16141162.5,16273197210.0
2017-02-01,16139200.0,15870643712.0
2017-01-31,16136800.0,15572173368.0
2017-01-30,16134987.5,14861614287.0
2017-01-29,16133187.5,14731213507.0
2017-01-28,16131100.0,14804317025.0
2017-01-27,16129200.0,14804024928.0
2017-01-26,16127075.0,14777883906.0
2017-01-25,16125137.5,14398941531.0
2017-01-24,16123275.0,14398084575.0
2017-01-23,16121412.5,14854108264.0
2017-01-22,16119687.5,14820279491.0
2017-01-21,16117512.5,14845840764.0
2017-01-20,16115250.0,14433140205.0
2017-01-19,16112887.5,14509010679.0
2017-01-18,16110712.5,14124906078.0
2017-01-17,16108837.5,14595895482.0
2017-01-16,16106862.5,13362575268.0
2017-01-15,16104750.0,13245673733.0
2017-01-14,16102662.5,13198708345.0
2017-01-13,16100512.5,13313513787.0
2017-01-12,16098637.5,13136488200.0
2017-01-11,16096487.5,12697070305.0
2017-01-10,16094575.0,14613230317.0
2017-01-09,16092575.0,14483156575.0
2017-01-08,16090875.0,14581068199.0
2017-01-07,16088787.5,14433894818.0
2017-01-06,16087062.5,14342581443.0
2017-01-05,16085050.0,15988861401.0
2017-01-04,16083300.0,18054469248.0
2017-01-03,16081387.5,16676238024.0
2017-01-02,16079337.5,16306056159.0
2017-01-01,16077350.0,16058057180.0
2016-12-31,16075400.0,15501829728.0
2016-12-30,16073550.0,15415016657.0
2016-12-29,16071587.5,15573207572.0
2016-12-28,16069712.5,15683557309.0
2016-12-27,16067662.5,14941640712.0
2016-12-26,16065712.5,14444682109.0
2016-12-25,16063937.5,14323731151.0
2016-12-24,16061875.0,14337311482.0
2016-12-23,16060162.5,14711108850.0
2016-12-22,16058262.5,13793083992.0
2016-12-21,16056275.0,13296201328.0
2016-12-20,16054287.5,12859805374.0
2016-12-19,16052562.5,12691958541.0
2016-12-18,16050675.0,12658846359.0
2016-12-17,16048912.5,12652962615.0
2016-12-16,16047112.5,12522364240.0
2016-12-15,16045450.0,12431854206.0
2016-12-14,16043862.5,12454690021.0
2016-12-13,16042125.0,12492163159.0
2016-12-12,16039900.0,12477919407.0
2016-12-11,16037950.0,12320192811.0
2016-12-10,16035612.5,12385105315.0
2016-12-09,16033962.5,12337973805.0
2016-12-08,16032275.0,12312145909.0
2016-12-07,16030312.5,12292845141.0
2016-12-06,16028137.5,12163913831.0
2016-12-05,16026262.5,12019696875.0
2016-12-04,16024362.5,12210403982.0
2016-12-03,16022512.5,12221812310.0
2016-12-02,16020362.5,12335518922.0
2016-12-01,16018575.0,12039560970.0
2016-11-30,16016750.0,11885389505.0
2016-11-29,16014975.0,11706786576.0
2016-11-28,16013112.5,11705264976.0
2016-11-27,16011062.5,11625952703.0
2016-11-26,16009262.5,11684680421.0
2016-11-25,16007350.0,11797897171.0
2016-11-24,16005450.0,11775209565.0
2016-11-23,16003425.0,11845255083.0
2016-11-22,16001587.5,11946945244.0
2016-11-21,15999912.5,11791455516.0
2016-11-20,15998175.0,11632113061.0
2016-11-19,15996575.0,11990552723.0
2016-11-18,15994800.0,11931960852.0
2016-11-17,15992950.0,11786804150.0
2016-11-16,15990962.5,11801170416.0
2016-11-15,15988825.0,11365176587.0
2016-11-14,15986875.0,11265950813.0
2016-11-13,15984725.0,11213444435.0
2016-11-12,15982950.0,11236013850.0
2016-11-11,15980850.0,11439412047.0
2016-11-10,15978812.5,11416861532.0
2016-11-09,15976712.5,11510262754.0
2016-11-08,15974875.0,11345196477.0
2016-11-07,15972762.5,11284756707.0
2016-11-06,15970937.5,11342879232.0
2016-11-05,15969025.0,11236285061.0
2016-11-04,15967187.5,11224613469.0
2016-11-03,15965737.5,10873146210.0
2016-11-02,15963800.0,11701305762.0
2016-11-01,15962137.5,11598089108.0
2016-10-31,15960337.5,11135048664.0
2016-10-30,15958500.0,11112861060.0
2016-10-29,15956400.0,11361914184.0
2016-10-28,15954537.5,10933485004.0
2016-10-27,15952637.5,10890387043.0
2016-10-26,15950612.5,10736995299.0
2016-10-25,15948887.5,10340142233.0
2016-10-24,15947150.0,10335985801.0
2016-10-23,15945362.5,10359542563.0
2016-10-22,15943562.5,10443033438.0
2016-10-21,15941700.0,10027169883.0
2016-10-20,15939650.0,10005637098.0
2016-10-19,15937975.0,10008729541.0
2016-10-18,15936412.5,10128865057.0
2016-10-17,15934475.0,10129386413.0
2016-10-16,15932912.5,10166632138.0
2016-10-15,15931287.5,10132458163.0
2016-10-14,15929512.5,10169082190.0
2016-10-13,15927812.5,10123876904.0
2016-10-12,15926212.5,10114100511.0
2016-10-11,15924412.5,10174266391.0
2016-10-10,15922675.0,9798336515.0
2016-10-09,15921125.0,9769361512.0
2016-10-08,15919125.0,9781983930.0
2016-10-07,15917012.5,9776706588.0
2016-10-06,15915225.0,9713698427.0
2016-10-05,15913212.5,9722654574.0
2016-10-04,15911125.0,9660916878.0
2016-10-03,15909150.0,9721445199.0
2016-10-02,15907262.5,9681000885.0
2016-10-01,15905500.0,9734166000.0
2016-09-30,15903537.5,9673485720.0
2016-09-29,15901762.5,9619930242.0
2016-09-28,15899975.0,9598973908.0
2016-09-27,15898125.0,9611529432.0
2016-09-26,15896037.5,9605657541.0
2016-09-25,15894125.0,9495309217.0
2016-09-24,15891812.5,9537312354.0
2016-09-23,15889737.5,9574043536.0
2016-09-22,15888037.5,9436699874.0
2016-09-21,15886275.0,9446932292.0
2016-09-20,15884200.0,9640915190.0
2016-09-19,15882312.5,9654540123.0
2016-09-18,15880650.0,9655435200.0
2016-09-17,15878837.5,9591453004.0
2016-09-16,15876800.0,9619753120.0
2016-09-15,15875062.5,9607746576.0
2016-09-14,15873137.5,9649121555.0
2016-09-13,15871187.5,9645396780.0
2016-09-12,15869125.0,9632558875.0
2016-09-11,15867087.5,9580547433.0
2016-09-10,15865037.5,9868211976.0
2016-09-09,15863100.0,9866848200.0
2016-09-08,15861325.0,9923796600.0
2016-09-07,15859525.0,9743933565.0
2016-09-06,15857625.0,9656659320.0
2016-09-05,15855925.0,9572856160.0
2016-09-04,15854175.0,9579885244.0
2016-09-03,15851937.5,9392272969.0
2016-09-02,15850362.5,9066407350.0
2016-09-01,15848450.0,9058974020.0
2016-08-31,15846700.0,9044662492.0
2016-08-30,15845025.0,9114533731.0
2016-08-29,15842975.0,9054260213.0
2016-08-28,15841112.5,9076957463.0
2016-08-27,15839212.5,8987327565.0
2016-08-26,15837412.5,9151490439.0
2016-08-25,15835762.5,9137076605.0
2016-08-24,15834137.5,9138039093.0
2016-08-23,15832237.5,9193938639.0
2016-08-22,15830400.0,9242579040.0
2016-08-21,15828425.0,9156269010.0
2016-08-20,15826387.5,9179304750.0
2016-08-19,15824450.0,9053326090.0
2016-08-18,15822525.0,9014250718.0
2016-08-17,15820600.0,9025177682.0
2016-08-16,15819062.5,9135983166.0
2016-08-15,15817375.0,8949312602.0
2016-08-14,15815550.0,8974533848.0
2016-08-13,15813512.5,9205203762.0
2016-08-12,15811475.0,9265524350.0
2016-08-11,15809612.5,9289254017.0
2016-08-10,15807737.5,9353438279.0
2016-08-09,15805850.0,9223187651.0
2016-08-08,15804300.0,9316002678.0
2016-08-07,15802450.0,9364531870.0
2016-08-06,15800600.0,9303077268.0
2016-08-05,15798525.0,9110061456.0
2016-08-04,15796412.5,9091151322.0
2016-08-03,15794500.0,8933843035.0
2016-08-02,15792425.0,8132783027.0
2016-08-01,15790500.0,9594465705.0
2016-07-31,15788587.5,9789082136.0
2016-07-30,15786662.5,10330318341.0
2016-07-29,15785175.0,10371333531.0
2016-07-28,15783337.5,10313464056.0
2016-07-27,15781637.5,10346914995.0
2016-07-26,15780037.5,10292056059.0
2016-07-25,15778425.0,10324927968.0
2016-07-24,15776787.5,10404949125.0
2016-07-23,15775237.5,10313850278.0
2016-07-22,15773600.0,10299372120.0
2016-07-21,15771987.5,10476542697.0
2016-07-20,15770325.0,10519122182.0
2016-07-19,15768450.0,10625727717.0
2016-07-18,15766850.0,10618342801.0
2016-07-17,15765000.0,10692295950.0
2016-07-16,15763137.5,10435197025.0
2016-07-15,15761175.0,10481023764.0
2016-07-14,15759487.5,10409614279.0
2016-07-13,15757725.0,10423735088.0
2016-07-12,15756112.5,10583380767.0
2016-07-11,15754325.0,10199665092.0
2016-07-10,15752537.5,10184803121.0
2016-07-09,15750587.5,10277888368.0
2016-07-08,15747450.0,10456306800.0
2016-07-07,15743825.0,10019212792.0
2016-07-06,15740400.0,10616270184.0
2016-07-05,15736900.0,10489886138.0
2016-07-04,15733275.0,10678488408.0
2016-07-03,15729500.0,10446590130.0
2016-07-02,15725650.0,11046954612.0
2016-07-01,15721925.0,10643743225.0
2016-06-30,15718050.0,10481424462.0
2016-06-29,15714300.0,9969623349.0
2016-06-28,15710650.0,10139496404.0
2016-06-27,15706950.0,10181244990.0
2016-06-26,15703275.0,9871235698.0
2016-06-25,15699625.0,10412619285.0
2016-06-24,15695575.0,10307441059.0
2016-06-23,15692350.0,9802854122.0
2016-06-22,15688850.0,9320745785.0
2016-06-21,15685625.0,10484585463.0
2016-06-20,15681900.0,11526039681.0
2016-06-19,15677800.0,11923750790.0
2016-06-18,15673375.0,11833711593.0
2016-06-17,15669425.0,11704903781.0
2016-06-16,15665700.0,11993659920.0
2016-06-15,15661975.0,10853905295.0
2016-06-14,15658175.0,10736654016.0
2016-06-13,15654875.0,10990504994.0
2016-06-12,15650850.0,10453828749.0
2016-06-11,15647200.0,9265176536.0
2016-06-10,15643300.0,9040419503.0
2016-06-09,15639700.0,9014723080.0
2016-06-08,15635575.0,9119292763.0
2016-06-07,15631975.0,9015741582.0
2016-06-06,15628475.0,9119058878.0
2016-06-05,15624225.0,8964555336.0
2016-06-04,15619975.0,8963835054.0
2016-06-03,15617000.0,8869518980.0
2016-06-02,15613450.0,8415337281.0
2016-06-01,15610000.0,8408326500.0
2016-05-31,15606425.0,8303554486.0
2016-05-30,15603250.0,8222912750.0
2016-05-29,15599650.0,8015880153.0
2016-05-28,15595975.0,8133300963.0
2016-05-27,15592650.0,7370333802.0
2016-05-26,15589175.0,7052230987.0
2016-05-25,15585800.0,6982750116.0
2016-05-24,15582350.0,6938976279.0
2016-05-23,15578675.0,6890292166.0
2016-05-22,15574175.0,6819152524.0
2016-05-21,15569575.0,6894830593.0
2016-05-20,15566050.0,6879727119.0
2016-05-19,15562325.0,6872789590.0
2016-05-18,15559325.0,7047440666.0
2016-05-17,15555500.0,7046797055.0
2016-05-16,15551975.0,7084857731.0
2016-05-15,15548450.0,7113104906.0
2016-05-14,15544975.0,7078870716.0
2016-05-13,15541375.0,7087488655.0
2016-05-12,15537575.0,7068353619.0
2016-05-11,15534100.0,7021568541.0
2016-05-10,15530775.0,6987450981.0
2016-05-09,15526825.0,7167648225.0
2016-05-08,15522550.0,7106378616.0
2016-05-07,15518350.0,7109732053.0
2016-05-06,15514600.0,7132527058.0
2016-05-05,15510550.0,6961445051.0
2016-05-04,15506675.0,6920629053.0
2016-05-03,15502500.0,7002479250.0
2016-05-02,15498725.0,6874304487.0
2016-05-01,15494800.0,6994352720.0
2016-04-30,15490925.0,6919796198.0
2016-04-29,15487275.0,7043148052.0
2016-04-28,15483325.0,6967496250.0
2016-04-27,15479950.0,6926658427.0
2016-04-26,15476725.0,7243107300.0
2016-04-25,15472950.0,7210239971.0
2016-04-24,15469775.0,7106814635.0
2016-04-23,15466475.0,6980174833.0
2016-04-22,15462875.0,6924275425.0
2016-04-21,15459300.0,6972144300.0
2016-04-20,15455525.0,6819750407.0
2016-04-19,15451400.0,6725221850.0
2016-04-18,15447650.0,6612675536.0
2016-04-17,15444300.0,6590855025.0
2016-04-16,15440350.0,6649849938.0
2016-04-15,15436900.0,6626289325.0
2016-04-14,15433425.0,6551643247.0
2016-04-13,15429325.0,6530616100.0
2016-04-12,15425225.0,6569757580.0
2016-04-11,15421525.0,6509117272.0
2016-04-10,15417700.0,6487305629.0
2016-04-09,15413375.0,6448493699.0
2016-04-08,15409325.0,6443101063.0
2016-04-07,15405725.0,6467939584.0
2016-04-06,15402250.0,6494050668.0
2016-04-05,15398325.0,6507332145.0
2016-04-04,15394450.0,6444886493.0
2016-04-03,15390300.0,6448535700.0
2016-04-02,15386750.0,6449971733.0
2016-04-01,15383275.0,6389904770.0
2016-03-31,15379450.0,6390315270.0
2016-03-30,15376350.0,6351816422.0
2016-03-29,15372675.0,6385809195.0
2016-03-28,15368750.0,6486380938.0
2016-03-27,15364500.0,6519157350.0
2016-03-26,15360975.0,6401993551.0
2016-03-25,15357150.0,6392413688.0
2016-03-24,15353500.0,6386441860.0
2016-03-23,15349825.0,6404253987.0
2016-03-22,15346100.0,6382289529.0
2016-03-21,15342400.0,6305572976.0
2016-03-20,15338925.0,6309513410.0
2016-03-19,15335275.0,6271207359.0
2016-03-18,15331875.0,6258624694.0
2016-03-17,15328475.0,6414813503.0
2016-03-16,15324950.0,6382688426.0
2016-03-15,15321150.0,6371913074.0
2016-03-14,15317125.0,6338992182.0
2016-03-13,15313325.0,6318890428.0
2016-03-12,15310000.0,6284295700.0
2016-03-11,15306400.0,6399605840.0
2016-03-10,15302400.0,6373449600.0
2016-03-09,15298525.0,6313089327.0
2016-03-08,15294325.0,6303250163.0
2016-03-07,15290475.0,6341877411.0
2016-03-06,15287150.0,6187932577.0
2016-03-05,15283450.0,6090454825.0
2016-03-04,15279700.0,6264218609.0
2016-03-03,15275825.0,6419970973.0
2016-03-02,15272450.0,6493540291.0
2016-03-01,15268525.0,6616004568.0
2016-02-29,15265000.0,6665004300.0
2016-02-28,15261675.0,6595485468.0
2016-02-27,15258325.0,6577253575.0
2016-02-26,15254650.0,6525939270.0
2016-02-25,15251150.0,6459014537.0
2016-02-24,15247275.0,6443650888.0
2016-02-23,15244325.0,6403378717.0
2016-02-22,15240925.0,6675067923.0
2016-02-21,15237750.0,6669563175.0
2016-02-20,15234550.0,6706858292.0
2016-02-19,15230800.0,6385817516.0
2016-02-18,15227175.0,6400133925.0
2016-02-17,15222950.0,6325440184.0
2016-02-16,15219075.0,6186097416.0
2016-02-15,15215625.0,6071034375.0
2016-02-14,15211825.0,6144816709.0
2016-02-13,15207675.0,5923541490.0
2016-02-12,15203775.0,5821221372.0
2016-02-11,15199500.0,5745259005.0
2016-02-10,15194700.0,5771858742.0
2016-02-09,15190600.0,5668524296.0
2016-02-08,15186200.0,5636509992.0
2016-02-07,15182500.0,5699510500.0
2016-02-06,15178100.0,5680707487.0
2016-02-05,15173100.0,5854995828.0
2016-02-04,15168400.0,5915676000.0
2016-02-03,15164200.0,5574966488.0
2016-02-02,15159725.0,5657306176.0
2016-02-01,15155225.0,5630166088.0
