candidate_id,horizon_h,rule_text,family,side,feature_family,n_conditions,fires_train,episodes_train,indep_windows,low_power,ctx_drop1h_pct,ctx_rvol,ctx_funding,fwd_rvol,mfe_pct,mae_pct,gross_train,net_train,p_block_train,p_episode_train,p_maxstat,q_fdr,effect_size,status,shadow_eligible,train_status,net_train_ci_lo,val_episodes,val_net,val_p_block,val_p_episode,test_net,test_p_block,test_episodes,run_id,audit_hash
btc_momentum_down_ret6lo10__ret24lo10_96h_short_v2,96,ret6<=-0.0173496 AND klines__ret__24h<=-0.0379468,momentum_down,short,ret24+ret6,2,2665,823,621,True,-0.725,0.0127,0.000147,0.0121,7.847,-7.359,-0.012692170184265878,-0.014692,0.89105,0.83753,0.9995,0.9945,0.012692,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,25918d91c37248d2
btc_compression_breakout_up_range24lo10__ret1hi10_96h_long_v2,96,klines__range__24h<=0.0182623 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,range24+ret1,2,22,22,621,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,e6e2d0d236b83969
btc_compression_breakout_up_atr24lo10__ret1hi10_96h_long_v2,96,klines__atr__24h<=0.00423087 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,atr24+ret1,2,58,57,621,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,5a63e5edfa6e0890
btc_compression_breakout_up_bbw24lo10__ret1hi10_96h_long_v2,96,klines__bbw__24h<=0.012028 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,bbw24+ret1,2,31,31,621,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,69cc170b917ffd56
btc_compression_breakout_down_range24lo10__ret1lo10_96h_short_v2,96,klines__range__24h<=0.0182623 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,range24+ret1,2,26,26,621,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,ce051992b238ec50
btc_compression_breakout_down_atr24lo10__ret1lo10_96h_short_v2,96,klines__atr__24h<=0.00423087 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,atr24+ret1,2,41,40,621,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,6e111b1bcaf8af59
btc_compression_breakout_down_bbw24lo10__ret1lo10_96h_short_v2,96,klines__bbw__24h<=0.012028 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,bbw24+ret1,2,46,46,621,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,8053f6c1345f98dd
btc_compression_pure_range24lo10_96h_long_v2,96,klines__range__24h<=0.0182623,compression_pure,long,range24,1,5957,353,621,True,0.004,0.00192,6.6e-05,0.00414,3.459,-2.641,0.007346377491627481,0.005346,0.50975,0.47066,1.0,0.63111,0.007346,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,8311059bf8d341cb
btc_compression_pure_atr24lo10_96h_long_v2,96,klines__atr__24h<=0.00423087,compression_pure,long,atr24,1,5957,231,621,True,0.007,0.00189,6.6e-05,0.00387,3.478,-2.369,0.009680254670855265,0.00768,0.34583,0.34329,0.97551,0.44958,0.00968,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,a0202e999e605cab
btc_compression_pure_bbw24lo10_96h_long_v2,96,klines__bbw__24h<=0.012028,compression_pure,long,bbw24,1,5957,409,621,True,0.0,0.00199,7e-05,0.00413,3.355,-2.659,0.00584250508783386,0.003843,0.62669,0.5472,1.0,0.74063,0.005843,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,fe347c120a4965df
btc_compression_pure_range24lo10__volz24lo10_96h_long_v2,96,klines__range__24h<=0.0182623 AND klines__volz__24h<=-0.96611,compression_pure,long,range24+volz24,2,829,503,621,True,0.004,0.00193,6.7e-05,0.00413,3.303,-2.694,0.005042319420070987,0.003042,0.66317,0.59403,1.0,0.74967,0.005042,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,446ee9c23391ea41
btc_volume_capitulation_reversal_ret1lo10__volz24hi10_96h_long_v2,96,klines__ret__1h<=-0.00669654 AND klines__volz__24h>=1.40664,volume_capitulation_reversal,long,ret1+volz24,2,1778,1529,621,True,-1.837,0.0081,0.000167,0.00877,5.642,-5.727,0.004379567652553268,0.00238,0.89305,0.86213,1.0,0.92878,0.00438,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,3c28889c323ab5b5
btc_volume_capitulation_reversal_ret24lo10__volz24hi10_96h_long_v2,96,klines__ret__24h<=-0.0379468 AND klines__volz__24h>=1.40664,volume_capitulation_reversal,long,ret24+volz24,2,773,555,621,True,-1.473,0.01129,0.00017,0.01184,7.413,-7.363,0.009706429664960142,0.007706,0.27586,0.32773,0.97451,0.39847,0.009706,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,04cd7e561b99dede
btc_volume_capitulation_reversal_ret1lo10__range24hi10_96h_long_v2,96,klines__ret__1h<=-0.00669654 AND klines__range__24h>=0.100544,volume_capitulation_reversal,long,range24+ret1,2,1688,1261,621,True,-1.986,0.01788,0.000184,0.01477,10.268,-8.344,0.02553817627344345,0.023538,0.0015,0.02049,0.03498,0.01624,0.025538,SHADOW_ELIGIBLE,True,INFORMATION_PASS,0.007807,30.0,0.045207,0.02349,0.03282,0.023751,0.06847,21.0,c7e3b83a3f4f,64d082bd042f8f67
btc_crowded_unwind_short_trend30dloT__volz24hi10_96h_short_v2,96,trend30d<=-0.0481183 AND klines__volz__24h>=1.40664,crowded_unwind_short,short,trend30d+volz24,2,1916,1344,621,True,-0.255,0.00724,5.3e-05,0.00806,4.895,-5.541,0.0019995311514989524,-0.0,0.007,0.0339,0.18491,0.06297,0.002,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,13e0c88f2b667021
btc_crowded_unwind_short_range24hi10__trend30dloT_96h_short_v2,96,klines__range__24h>=0.100544 AND trend30d<=-0.0481183,crowded_unwind_short,short,range24+trend30d,2,2626,156,621,True,-0.076,0.01699,-2.7e-05,0.01346,7.917,-8.662,-0.002754652196541592,-0.004755,0.29485,0.32547,0.48626,0.9945,0.002755,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,d88b75ba141ff010
btc_crowded_unwind_short_atr24hi10__ret1lo10_96h_short_v2,96,klines__atr__24h>=0.0185663 AND klines__ret__1h<=-0.00669654,crowded_unwind_short,short,atr24+ret1,2,1789,1306,621,True,-1.909,0.01805,0.000203,0.01527,10.504,-8.871,-0.024745859688824277,-0.026746,0.9945,0.96331,1.0,0.9945,0.024746,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,99d25f4efac51277
btc_regime_reversal_uptrend_ret1lo10__trend7dhiT_96h_long_v2,96,klines__ret__1h<=-0.00669654 AND trend7d>=0.0380164,regime_reversal_uptrend,long,ret1+trend7d,2,1901,1615,621,True,-1.346,0.01009,0.000352,0.00945,7.4,-5.378,0.019514878274156874,0.017515,0.0025,0.02274,0.2029,0.01624,0.019515,VAL_FAIL,False,INFORMATION_PASS,0.003437,123.0,0.013646,0.17491,0.21739,-0.013881,0.76662,48.0,c7e3b83a3f4f,7a9863e9791deb36
btc_regime_reversal_uptrend_ret1lo10__trend30dhiT_96h_long_v2,96,klines__ret__1h<=-0.00669654 AND trend30d>=0.127643,regime_reversal_uptrend,long,ret1+trend30d,2,2171,1767,621,True,-1.425,0.01091,0.000348,0.01017,8.065,-5.526,0.02631705804501211,0.024317,0.0005,0.0172,0.02849,0.01299,0.026317,VAL_FAIL,False,INFORMATION_PASS,0.008941,101.0,0.021926,0.07096,0.13534,0.006107,0.21289,10.0,c7e3b83a3f4f,4ddc4093b0a4f03b
btc_regime_reversal_downtrend_ret1lo10__trend7dloT_96h_long_v2,96,klines__ret__1h<=-0.00669654 AND trend7d<=-0.0213664,regime_reversal_downtrend,long,ret1+trend7d,2,2821,2233,621,True,-1.58,0.01192,6.7e-05,0.01125,7.296,-7.053,0.009836204658695067,0.007836,0.24588,0.32621,0.97051,0.37605,0.009836,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,566a394e5a919699
btc_regime_reversal_downtrend_ret1lo10__trend30dloT_96h_long_v2,96,klines__ret__1h<=-0.00669654 AND trend30d<=-0.0481183,regime_reversal_downtrend,long,ret1+trend30d,2,2416,1934,621,True,-1.506,0.01113,4.1e-05,0.01071,6.552,-7.212,0.0001673839946654632,-0.001833,0.92904,0.8887,1.0,0.92904,0.000167,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,a142e223245be40c
btc_regime_momentum_ret6hi10__trend30dhiT_96h_long_v2,96,ret6>=0.0188872 AND trend30d>=0.127643,regime_momentum,long,ret6+trend30d,2,2647,832,621,True,0.588,0.01048,0.000284,0.00998,7.547,-5.544,0.019768162143009787,0.017768,0.0075,0.0653,0.1924,0.03248,0.019768,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,cb82dbffa21440e4
btc_regime_momentum_ret12hi10__trend30dhiT_96h_long_v2,96,ret12>=0.0282449 AND trend30d>=0.127643,regime_momentum,long,ret12+trend30d,2,2810,583,621,True,0.441,0.01046,0.000328,0.00985,7.221,-5.372,0.01723335804504895,0.015233,0.03448,0.11302,0.36182,0.09962,0.017233,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,ed561931e5e1c540
btc_mean_reversion_ret1lo10_120h_long_v2,120,klines__ret__1h<=-0.00669654,mean_reversion,long,ret1,1,5959,4847,497,True,-1.44,0.01054,0.000176,0.00994,7.741,-6.922,0.012570110392231673,0.01057,0.09045,0.23754,0.95552,0.16112,0.01257,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,f977541c0af2cf86
btc_mean_reversion_ret24lo10_120h_long_v2,120,klines__ret__24h<=-0.0379468,mean_reversion,long,ret24,1,5956,916,497,True,-0.301,0.01225,9.9e-05,0.01077,7.737,-7.586,0.009952498876679537,0.007952,0.42329,0.4379,0.9945,0.57924,0.009952,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,9d09370451c86bbf
btc_mean_reversion_ret1lo10__ntaklo10_120h_long_v2,120,klines__ret__1h<=-0.00669654 AND nettaker__net__1d<=-12941.8,mean_reversion,long,ntak+ret1,2,453,363,497,True,-1.543,0.01134,0.00013,0.00935,8.024,-5.724,0.02153786643954231,0.019538,0.11844,0.12332,0.36932,0.19247,0.021538,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,738b12b9b89c1b50
btc_mean_reversion_ret1lo10__fundlo10_120h_long_v2,120,klines__ret__1h<=-0.00669654 AND funding__rate__asof<=-1.4552e-05,mean_reversion,long,fund+ret1,2,444,368,497,True,-1.484,0.01257,-0.000168,0.00987,9.402,-5.612,0.040656882617536735,0.038657,0.006,0.00883,0.008,0.03681,0.040657,SHADOW_ELIGIBLE,True,INFORMATION_PASS,0.011816,39.0,0.037036,0.01499,0.04189,0.014145,0.01549,76.0,c7e3b83a3f4f,65dc0c3ec99fb2d5
btc_mean_reversion_ret24lo10__ret1lo10_120h_long_v2,120,klines__ret__24h<=-0.0379468 AND klines__ret__1h<=-0.00669654,mean_reversion,long,ret1+ret24,2,1761,1325,497,True,-1.892,0.01356,0.000115,0.01254,9.498,-8.404,0.01801755665591546,0.016018,0.06147,0.11389,0.62969,0.13318,0.018018,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,eefb0eeddab3a1dd
btc_mean_reversion_ret1lo10__rvolhi10_120h_long_v2,120,klines__ret__1h<=-0.00669654 AND klines__rvol__24h>=0.012235,mean_reversion,long,ret1+rvol,2,1668,1234,497,True,-2.015,0.01884,0.000179,0.01475,11.51,-9.424,0.028881316673356913,0.026881,0.007,0.04365,0.08046,0.03681,0.028881,COST_FAIL,False,INFORMATION_PASS,-0.000497,,,,,,,,c7e3b83a3f4f,f196817753567eaa
btc_mean_reversion_ret1lo10__tkbuylo10_120h_long_v2,120,klines__ret__1h<=-0.00669654 AND klines__takerbuyfrac__1h<=0.433088,mean_reversion,long,ret1+tkbuy,2,1406,1308,497,True,-1.715,0.00983,0.000184,0.01013,7.253,-7.722,0.003993218650113293,0.001993,0.86507,0.80561,1.0,0.93716,0.003993,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,6e86b7a92acb92b1
btc_momentum_up_ret6hi10_120h_long_v2,120,ret6>=0.0188872,momentum_up,long,ret6,1,5958,1942,497,True,0.58,0.01082,0.000147,0.00949,7.476,-6.48,0.013091547409281723,0.011092,0.09295,0.2127,0.94003,0.16112,0.013092,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,095ddc0d67952e21
btc_momentum_up_ret12hi10_120h_long_v2,120,ret12>=0.0282449,momentum_up,long,ret12,1,5958,1315,497,True,0.41,0.01082,0.000186,0.00931,7.478,-6.121,0.014710223352405747,0.01271,0.04948,0.14022,0.87106,0.12757,0.01471,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,299d076af51fee4a
btc_momentum_up_ret24hi10_120h_long_v2,120,klines__ret__24h>=0.043055,momentum_up,long,ret24,1,5956,958,497,True,0.298,0.01074,0.000242,0.00924,7.538,-5.99,0.015059040990708266,0.013059,0.08446,0.14541,0.85557,0.16112,0.015059,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,ff40442d501d4af1
btc_momentum_up_ret1hi10__ret6hi10_120h_long_v2,120,klines__ret__1h>=0.00692382 AND ret6>=0.0188872,momentum_up,long,ret1+ret6,2,2169,1745,497,True,1.776,0.01196,0.000143,0.01024,8.006,-6.832,0.015167432038945456,0.013167,0.05397,0.15163,0.84708,0.12757,0.015167,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,8a16d2bbee754e5b
btc_momentum_up_ret3hi10__ret12hi10_120h_long_v2,120,ret3>=0.012495 AND ret12>=0.0282449,momentum_up,long,ret12+ret3,2,2387,1106,497,True,0.983,0.01151,0.000175,0.00993,7.839,-6.455,0.016316380514980026,0.014316,0.03398,0.11547,0.77011,0.09817,0.016316,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,6c264c8109d30e6b
btc_momentum_up_ret6hi10__ret24hi10_120h_long_v2,120,ret6>=0.0188872 AND klines__ret__24h>=0.043055,momentum_up,long,ret24+ret6,2,2444,795,497,True,0.678,0.01131,0.000227,0.01005,8.21,-6.298,0.020133691095088797,0.018134,0.01299,0.05409,0.46327,0.0471,0.020134,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,0b176f1813efd0d5
btc_momentum_down_ret6lo10_120h_short_v2,120,ret6<=-0.0173496,momentum_down,short,ret6,1,5958,1866,497,True,-0.591,0.0108,0.000181,0.01018,7.486,-7.225,-0.009053274978682345,-0.011053,0.50675,0.50248,0.84508,0.86582,0.009053,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,915fee4ecd52d458
btc_momentum_down_ret12lo10_120h_short_v2,120,ret12<=-0.0256696,momentum_down,short,ret12,1,5958,1289,497,True,-0.415,0.01121,0.000154,0.01041,7.411,-7.456,-0.007452508868822934,-0.009453,0.36082,0.38226,0.74763,0.86582,0.007453,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,d40b050277eb67ab
btc_momentum_down_ret24lo10_120h_short_v2,120,klines__ret__24h<=-0.0379468,momentum_down,short,ret24,1,5956,916,497,True,-0.301,0.01225,9.9e-05,0.01077,7.737,-7.586,-0.009952498876679537,-0.011952,0.57721,0.56214,0.89605,0.86582,0.009952,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,8319bd3f26fb59ae
btc_momentum_down_ret1lo10__ret6lo10_120h_short_v2,120,klines__ret__1h<=-0.00669654 AND ret6<=-0.0173496,momentum_down,short,ret1+ret6,2,2345,1867,497,True,-1.876,0.01165,0.000188,0.01104,8.447,-7.515,-0.014658180860725307,-0.016658,0.92204,0.82887,0.9955,0.96502,0.014658,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,617a00ac62456d01
btc_momentum_down_ret3lo10__ret12lo10_120h_short_v2,120,ret3<=-0.0119635 AND ret12<=-0.0256696,momentum_down,short,ret12+ret3,2,2596,1140,497,True,-1.045,0.01181,0.000183,0.01146,8.166,-8.065,-0.009613977521735335,-0.011614,0.55772,0.53238,0.87456,0.86582,0.009614,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,73889144178f5f16
btc_momentum_down_ret6lo10__ret24lo10_120h_short_v2,120,ret6<=-0.0173496 AND klines__ret__24h<=-0.0379468,momentum_down,short,ret24+ret6,2,2665,823,497,True,-0.725,0.0127,0.000147,0.01192,8.625,-8.175,-0.012493681784614928,-0.014494,0.72764,0.68507,0.97251,0.93553,0.012494,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,d157d116e9b6d844
btc_compression_breakout_up_range24lo10__ret1hi10_120h_long_v2,120,klines__range__24h<=0.0182623 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,range24+ret1,2,22,22,497,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,0bb260ac142055c3
btc_compression_breakout_up_atr24lo10__ret1hi10_120h_long_v2,120,klines__atr__24h<=0.00423087 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,atr24+ret1,2,58,57,497,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,76c839b046455222
btc_compression_breakout_up_bbw24lo10__ret1hi10_120h_long_v2,120,klines__bbw__24h<=0.012028 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,bbw24+ret1,2,31,31,497,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,71ffa581b36f0cc4
btc_compression_breakout_down_range24lo10__ret1lo10_120h_short_v2,120,klines__range__24h<=0.0182623 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,range24+ret1,2,26,26,497,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,19b6812b2a0d695a
btc_compression_breakout_down_atr24lo10__ret1lo10_120h_short_v2,120,klines__atr__24h<=0.00423087 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,atr24+ret1,2,41,40,497,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,51e22f4473008b59
btc_compression_breakout_down_bbw24lo10__ret1lo10_120h_short_v2,120,klines__bbw__24h<=0.012028 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,bbw24+ret1,2,46,46,497,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,2f7cd6fc4003e256
btc_compression_pure_range24lo10_120h_long_v2,120,klines__range__24h<=0.0182623,compression_pure,long,range24,1,5957,353,497,True,0.004,0.00192,6.6e-05,0.00421,4.031,-3.017,0.007804838466216754,0.005805,0.57321,0.52955,0.9995,0.70969,0.007805,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,4a09438c6dba8c65
btc_compression_pure_atr24lo10_120h_long_v2,120,klines__atr__24h<=0.00423087,compression_pure,long,atr24,1,5957,231,497,True,0.007,0.00189,6.6e-05,0.004,4.126,-2.705,0.011389788814031515,0.00939,0.35232,0.36982,0.98301,0.53885,0.01139,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,09555c36ee663e1e
btc_compression_pure_bbw24lo10_120h_long_v2,120,klines__bbw__24h<=0.012028,compression_pure,long,bbw24,1,5957,409,497,True,0.0,0.00199,7e-05,0.00422,3.906,-3.054,0.006338166092525546,0.004338,0.67016,0.58557,1.0,0.75758,0.006338,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,659aaf567f7adc00
btc_compression_pure_range24lo10__volz24lo10_120h_long_v2,120,klines__range__24h<=0.0182623 AND klines__volz__24h<=-0.96611,compression_pure,long,range24+volz24,2,829,503,497,True,0.004,0.00193,6.7e-05,0.00428,3.978,-3.13,0.007027182818080581,0.005027,0.6052,0.56215,0.9995,0.71523,0.007027,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,fc4472d47558b8f3
btc_volume_capitulation_reversal_ret1lo10__volz24hi10_120h_long_v2,120,klines__ret__1h<=-0.00669654 AND klines__volz__24h>=1.40664,volume_capitulation_reversal,long,ret1+volz24,2,1778,1529,497,True,-1.837,0.0081,0.000167,0.00879,6.479,-6.449,0.00454855579730929,0.002549,0.96652,0.93579,1.0,0.96652,0.004549,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,039152b53f49ef2f
btc_volume_capitulation_reversal_ret24lo10__volz24hi10_120h_long_v2,120,klines__ret__24h<=-0.0379468 AND klines__volz__24h>=1.40664,volume_capitulation_reversal,long,ret24+volz24,2,773,555,497,True,-1.473,0.01129,0.00017,0.01166,8.206,-8.166,0.008540632896767696,0.006541,0.52924,0.53208,0.999,0.68801,0.008541,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,b78bf0e5cde6d918
btc_volume_capitulation_reversal_ret1lo10__range24hi10_120h_long_v2,120,klines__ret__1h<=-0.00669654 AND klines__range__24h>=0.100544,volume_capitulation_reversal,long,range24+ret1,2,1688,1261,497,True,-1.986,0.01788,0.000184,0.01451,11.287,-9.244,0.02590656551993624,0.023907,0.01449,0.05285,0.15542,0.0471,0.025907,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,295ccefae9a3d8cf
btc_crowded_unwind_short_trend30dloT__volz24hi10_120h_short_v2,120,trend30d<=-0.0481183 AND klines__volz__24h>=1.40664,crowded_unwind_short,short,trend30d+volz24,2,1916,1344,497,True,-0.255,0.00724,5.3e-05,0.00805,5.516,-6.289,0.002699948646120819,0.0007,0.007,0.03224,0.17841,0.06297,0.0027,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,bb843abb4c25ee9b
btc_crowded_unwind_short_range24hi10__trend30dloT_120h_short_v2,120,klines__range__24h>=0.100544 AND trend30d<=-0.0481183,crowded_unwind_short,short,range24+trend30d,2,2626,156,497,True,-0.076,0.01699,-2.7e-05,0.01324,8.588,-9.698,-0.0011401965052427689,-0.00314,0.21739,0.24949,0.32334,0.86582,0.00114,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,99100f83de1db408
btc_crowded_unwind_short_atr24hi10__ret1lo10_120h_short_v2,120,klines__atr__24h>=0.0185663 AND klines__ret__1h<=-0.00669654,crowded_unwind_short,short,atr24+ret1,2,1789,1306,497,True,-1.909,0.01805,0.000203,0.01502,11.459,-9.829,-0.02382108435523372,-0.025821,0.96502,0.8874,1.0,0.96502,0.023821,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,3240a7b78f4549ab
btc_regime_reversal_uptrend_ret1lo10__trend7dhiT_120h_long_v2,120,klines__ret__1h<=-0.00669654 AND trend7d>=0.0380164,regime_reversal_uptrend,long,ret1+trend7d,2,1901,1615,497,True,-1.346,0.01009,0.000352,0.00947,8.392,-6.012,0.022192055993796977,0.020192,0.0075,0.03899,0.32284,0.03681,0.022192,COST_FAIL,False,INFORMATION_PASS,-0.001352,,,,,,,,c7e3b83a3f4f,23cc76360b6f4088
btc_regime_reversal_uptrend_ret1lo10__trend30dhiT_120h_long_v2,120,klines__ret__1h<=-0.00669654 AND trend30d>=0.127643,regime_reversal_uptrend,long,ret1+trend30d,2,2171,1767,497,True,-1.425,0.01091,0.000348,0.01016,9.234,-6.105,0.03130305879902977,0.029303,0.0005,0.01965,0.04548,0.01299,0.031303,VAL_FAIL,False,INFORMATION_PASS,0.011701,101.0,0.024778,0.07896,0.17538,0.008465,0.16392,10.0,c7e3b83a3f4f,285788db77c02557
btc_regime_reversal_downtrend_ret1lo10__trend7dloT_120h_long_v2,120,klines__ret__1h<=-0.00669654 AND trend7d<=-0.0213664,regime_reversal_downtrend,long,ret1+trend7d,2,2821,2233,497,True,-1.58,0.01192,6.7e-05,0.0111,8.073,-7.817,0.0101203530474624,0.00812,0.4068,0.43791,0.9925,0.57924,0.01012,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,72be2c49a0687eb1
btc_regime_reversal_downtrend_ret1lo10__trend30dloT_120h_long_v2,120,klines__ret__1h<=-0.00669654 AND trend30d<=-0.0481183,regime_reversal_downtrend,long,ret1+trend30d,2,2416,1934,497,True,-1.506,0.01113,4.1e-05,0.01063,7.169,-8.101,-0.001005556244973663,-0.003006,0.94703,0.9187,1.0,0.96652,0.001006,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,36ae9120756edd1f
btc_regime_momentum_ret6hi10__trend30dhiT_120h_long_v2,120,ret6>=0.0188872 AND trend30d>=0.127643,regime_momentum,long,ret6+trend30d,2,2647,832,497,True,0.588,0.01048,0.000284,0.00999,8.781,-6.1,0.02565513640347234,0.023655,0.0025,0.0551,0.16142,0.03248,0.025655,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,c5061315e94ce284
btc_regime_momentum_ret12hi10__trend30dhiT_120h_long_v2,120,ret12>=0.0282449 AND trend30d>=0.127643,regime_momentum,long,ret12+trend30d,2,2810,583,497,True,0.441,0.01046,0.000328,0.00983,8.433,-5.91,0.02385885617523656,0.021859,0.0085,0.07841,0.23388,0.03681,0.023859,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,c254a98cd05cccdf
btc_mean_reversion_ret1lo10_144h_long_v2,144,klines__ret__1h<=-0.00669654,mean_reversion,long,ret1,1,5959,4847,414,True,-1.44,0.01054,0.000176,0.00988,8.494,-7.509,0.014244768181703192,0.012245,0.15742,0.2893,0.97251,0.30999,0.014245,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,f4e34a3fb13f5302
btc_mean_reversion_ret24lo10_144h_long_v2,144,klines__ret__24h<=-0.0379468,mean_reversion,long,ret24,1,5956,916,414,True,-0.301,0.01225,9.9e-05,0.01067,8.457,-8.327,0.009508544493984205,0.007509,0.58321,0.5829,1.0,0.78315,0.009509,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,ff585c5fe09cc4f9
btc_mean_reversion_ret1lo10__ntaklo10_144h_long_v2,144,klines__ret__1h<=-0.00669654 AND nettaker__net__1d<=-12941.8,mean_reversion,long,ntak+ret1,2,453,363,414,True,-1.543,0.01134,0.00013,0.00929,8.615,-6.281,0.01947492514276217,0.017475,0.2059,0.22766,0.72664,0.33458,0.019475,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,2250a07554410047
btc_mean_reversion_ret1lo10__fundlo10_144h_long_v2,144,klines__ret__1h<=-0.00669654 AND funding__rate__asof<=-1.4552e-05,mean_reversion,long,fund+ret1,2,444,368,414,True,-1.484,0.01257,-0.000168,0.00965,10.317,-5.847,0.04751870804062126,0.045519,0.004,0.00881,0.0045,0.03465,0.047519,COST_FAIL,False,INFORMATION_PASS,-0.003457,,,,,,,,c7e3b83a3f4f,c94b7f05465cdf4b
btc_mean_reversion_ret24lo10__ret1lo10_144h_long_v2,144,klines__ret__24h<=-0.0379468 AND klines__ret__1h<=-0.00669654,mean_reversion,long,ret1+ret24,2,1761,1325,414,True,-1.892,0.01356,0.000115,0.01236,10.246,-9.187,0.017022155672802776,0.015022,0.18091,0.24617,0.87556,0.31358,0.017022,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,ad11444e02f546bc
