,Unix,Date,Symbol,funding_interval_hours,last_funding_rate
1474,1708848000000,2024-02-25T08:00:00,BTCUSDT,8,0.00015012
1475,1708819200001,2024-02-25T00:00:00,BTCUSDT,8,0.00011438
1476,1708790400000,2024-02-24T16:00:00,BTCUSDT,8,0.0001
1477,1708761600001,2024-02-24T08:00:00,BTCUSDT,8,0.0001
1478,1708732800000,2024-02-24T00:00:00,BTCUSDT,8,0.0001
1479,1708704000000,2024-02-23T16:00:00,BTCUSDT,8,0.00012991
1480,1708675200000,2024-02-23T08:00:00,BTCUSDT,8,0.0001
1481,1708646400000,2024-02-23T00:00:00,BTCUSDT,8,0.0001
1482,1708617600000,2024-02-22T16:00:00,BTCUSDT,8,0.00012557
1483,1708588800001,2024-02-22T08:00:00,BTCUSDT,8,0.0001348
1484,1708560000001,2024-02-22T00:00:00,BTCUSDT,8,0.0001
1485,1708531200000,2024-02-21T16:00:00,BTCUSDT,8,0.0001
1486,1708502400000,2024-02-21T08:00:00,BTCUSDT,8,0.00011242
1487,1708473600000,2024-02-21T00:00:00,BTCUSDT,8,0.0001
1488,1708444800000,2024-02-20T16:00:00,BTCUSDT,8,0.00020259
1489,1708416000000,2024-02-20T08:00:00,BTCUSDT,8,0.00010912
1490,1708387200000,2024-02-20T00:00:00,BTCUSDT,8,0.00010461
1491,1708358400000,2024-02-19T16:00:00,BTCUSDT,8,0.00013327
1492,1708329600000,2024-02-19T08:00:00,BTCUSDT,8,0.00019594
1493,1708300800000,2024-02-19T00:00:00,BTCUSDT,8,0.00023064
1494,1708272000000,2024-02-18T16:00:00,BTCUSDT,8,0.00017095
1495,1708243200000,2024-02-18T08:00:00,BTCUSDT,8,0.00015305
1496,1708214400000,2024-02-18T00:00:00,BTCUSDT,8,0.0001724
1497,1708185600000,2024-02-17T16:00:00,BTCUSDT,8,0.00016041
1498,1708156800000,2024-02-17T08:00:00,BTCUSDT,8,0.0001
1499,1708128000000,2024-02-17T00:00:00,BTCUSDT,8,0.0001
1500,1708099200000,2024-02-16T16:00:00,BTCUSDT,8,0.0001
1501,1708070400000,2024-02-16T08:00:00,BTCUSDT,8,0.0001
1502,1708041600000,2024-02-16T00:00:00,BTCUSDT,8,0.0001
1503,1708012800000,2024-02-15T16:00:00,BTCUSDT,8,0.0001
1504,1707984000000,2024-02-15T08:00:00,BTCUSDT,8,0.0001
1505,1707955200000,2024-02-15T00:00:00,BTCUSDT,8,0.0001
1506,1707926400000,2024-02-14T16:00:00,BTCUSDT,8,0.00012283
1507,1707897600000,2024-02-14T08:00:00,BTCUSDT,8,0.0001
1508,1707868800000,2024-02-14T00:00:00,BTCUSDT,8,0.0001
1509,1707840000000,2024-02-13T16:00:00,BTCUSDT,8,0.0001
1510,1707811200000,2024-02-13T08:00:00,BTCUSDT,8,0.0001
1511,1707782400000,2024-02-13T00:00:00,BTCUSDT,8,0.0001
1512,1707753600000,2024-02-12T16:00:00,BTCUSDT,8,0.0001
1513,1707724800000,2024-02-12T08:00:00,BTCUSDT,8,0.0001
1514,1707696000000,2024-02-12T00:00:00,BTCUSDT,8,0.0001
1515,1707667200000,2024-02-11T16:00:00,BTCUSDT,8,0.0001
1516,1707638400001,2024-02-11T08:00:00,BTCUSDT,8,0.0001
1517,1707609600000,2024-02-11T00:00:00,BTCUSDT,8,0.0001
1518,1707580800000,2024-02-10T16:00:00,BTCUSDT,8,0.0001
1519,1707552000000,2024-02-10T08:00:00,BTCUSDT,8,0.0001
1520,1707523200001,2024-02-10T00:00:00,BTCUSDT,8,8.041e-05
1521,1707494400001,2024-02-09T16:00:00,BTCUSDT,8,9.801e-05
1522,1707465600000,2024-02-09T08:00:00,BTCUSDT,8,0.0001
1523,1707436800000,2024-02-09T00:00:00,BTCUSDT,8,3.16e-05
1524,1707408000000,2024-02-08T16:00:00,BTCUSDT,8,2.59e-05
1525,1707379200000,2024-02-08T08:00:00,BTCUSDT,8,6.535e-05
1526,1707350400000,2024-02-08T00:00:00,BTCUSDT,8,0.0001
1527,1707321600000,2024-02-07T16:00:00,BTCUSDT,8,8.306e-05
1528,1707292800000,2024-02-07T08:00:00,BTCUSDT,8,5.373e-05
1529,1707264000000,2024-02-07T00:00:00,BTCUSDT,8,7.527e-05
1530,1707235200000,2024-02-06T16:00:00,BTCUSDT,8,0.0001
1531,1707206400001,2024-02-06T08:00:00,BTCUSDT,8,6.723e-05
1532,1707177600000,2024-02-06T00:00:00,BTCUSDT,8,0.0001
1533,1707148800000,2024-02-05T16:00:00,BTCUSDT,8,0.0001
1534,1707120000000,2024-02-05T08:00:00,BTCUSDT,8,0.0001
1535,1707091200000,2024-02-05T00:00:00,BTCUSDT,8,0.0001
1536,1707062400000,2024-02-04T16:00:00,BTCUSDT,8,0.0001
1537,1707033600004,2024-02-04T08:00:00,BTCUSDT,8,8.846e-05
1538,1707004800000,2024-02-04T00:00:00,BTCUSDT,8,8.307e-05
1539,1706976000001,2024-02-03T16:00:00,BTCUSDT,8,8.028e-05
1540,1706947200000,2024-02-03T08:00:00,BTCUSDT,8,9.042e-05
1541,1706918400000,2024-02-03T00:00:00,BTCUSDT,8,7.627e-05
1542,1706889600000,2024-02-02T16:00:00,BTCUSDT,8,0.0001
1543,1706860800000,2024-02-02T08:00:00,BTCUSDT,8,0.0001
1544,1706832000000,2024-02-02T00:00:00,BTCUSDT,8,0.0001
1545,1706803200002,2024-02-01T16:00:00,BTCUSDT,8,0.0001
1546,1706774400000,2024-02-01T08:00:00,BTCUSDT,8,0.0001
1547,1706745600000,2024-02-01T00:00:00,BTCUSDT,8,0.0001
1548,1706716800000,2024-01-31T16:00:00,BTCUSDT,8,0.0001
1549,1706688000000,2024-01-31T08:00:00,BTCUSDT,8,0.0001
1550,1706659200000,2024-01-31T00:00:00,BTCUSDT,8,2.154e-05
1551,1706630400001,2024-01-30T16:00:00,BTCUSDT,8,5.149e-05
1552,1706601600000,2024-01-30T08:00:00,BTCUSDT,8,9.492e-05
1553,1706572800000,2024-01-30T00:00:00,BTCUSDT,8,0.0001
1554,1706544000000,2024-01-29T16:00:00,BTCUSDT,8,0.0001
1555,1706515200001,2024-01-29T08:00:00,BTCUSDT,8,9.142e-05
1556,1706486400000,2024-01-29T00:00:00,BTCUSDT,8,0.0001
1557,1706457600000,2024-01-28T16:00:00,BTCUSDT,8,0.0001
1558,1706428800000,2024-01-28T08:00:00,BTCUSDT,8,4.725e-05
1559,1706400000000,2024-01-28T00:00:00,BTCUSDT,8,0.0001
1560,1706371200000,2024-01-27T16:00:00,BTCUSDT,8,8.3e-05
1561,1706342400000,2024-01-27T08:00:00,BTCUSDT,8,0.0001
1562,1706313600000,2024-01-27T00:00:00,BTCUSDT,8,8.966e-05
1563,1706284800000,2024-01-26T16:00:00,BTCUSDT,8,0.0001
1564,1706256000000,2024-01-26T08:00:00,BTCUSDT,8,0.0001
1565,1706227200001,2024-01-26T00:00:00,BTCUSDT,8,0.0001
1566,1706198400000,2024-01-25T16:00:00,BTCUSDT,8,0.0001
1567,1706169600001,2024-01-25T08:00:00,BTCUSDT,8,0.0001
1568,1706140800000,2024-01-25T00:00:00,BTCUSDT,8,0.0001
1569,1706112000000,2024-01-24T16:00:00,BTCUSDT,8,0.0001
1570,1706083200000,2024-01-24T08:00:00,BTCUSDT,8,0.0001
1571,1706054400000,2024-01-24T00:00:00,BTCUSDT,8,0.0001
1572,1706025600000,2024-01-23T16:00:00,BTCUSDT,8,0.0001
1573,1705996800000,2024-01-23T08:00:00,BTCUSDT,8,0.0001
1574,1705968000000,2024-01-23T00:00:00,BTCUSDT,8,0.0001
1575,1705939200000,2024-01-22T16:00:00,BTCUSDT,8,0.0001
1576,1705910400000,2024-01-22T08:00:00,BTCUSDT,8,0.0001
1577,1705881600000,2024-01-22T00:00:00,BTCUSDT,8,0.0001
1578,1705852800000,2024-01-21T16:00:00,BTCUSDT,8,0.0001
1579,1705824000000,2024-01-21T08:00:00,BTCUSDT,8,0.0001
1580,1705795200000,2024-01-21T00:00:00,BTCUSDT,8,0.0001
1581,1705766400000,2024-01-20T16:00:00,BTCUSDT,8,0.0001
1582,1705737600003,2024-01-20T08:00:00,BTCUSDT,8,0.0001
1583,1705708800000,2024-01-20T00:00:00,BTCUSDT,8,0.0001
1584,1705680000002,2024-01-19T16:00:00,BTCUSDT,8,0.0001
1585,1705651200000,2024-01-19T08:00:00,BTCUSDT,8,0.0001
1586,1705622400000,2024-01-19T00:00:00,BTCUSDT,8,0.0001
1587,1705593600000,2024-01-18T16:00:00,BTCUSDT,8,0.0001
1588,1705564800000,2024-01-18T08:00:00,BTCUSDT,8,0.0001
1589,1705536000001,2024-01-18T00:00:00,BTCUSDT,8,0.0001
1590,1705507200000,2024-01-17T16:00:00,BTCUSDT,8,0.0001
1591,1705478400000,2024-01-17T08:00:00,BTCUSDT,8,0.0001
1592,1705449600000,2024-01-17T00:00:00,BTCUSDT,8,0.0001
1593,1705420800001,2024-01-16T16:00:00,BTCUSDT,8,0.0001
1594,1705392000000,2024-01-16T08:00:00,BTCUSDT,8,0.0001
1595,1705363200000,2024-01-16T00:00:00,BTCUSDT,8,0.0001
1596,1705334400000,2024-01-15T16:00:00,BTCUSDT,8,0.0001
1597,1705305600000,2024-01-15T08:00:00,BTCUSDT,8,0.0001
1598,1705276800000,2024-01-15T00:00:00,BTCUSDT,8,0.0001
1599,1705248000001,2024-01-14T16:00:00,BTCUSDT,8,0.0001
1600,1705219200000,2024-01-14T08:00:00,BTCUSDT,8,0.0001
1601,1705190400000,2024-01-14T00:00:00,BTCUSDT,8,0.0001
1602,1705161600001,2024-01-13T16:00:00,BTCUSDT,8,0.0001
1603,1705132800000,2024-01-13T08:00:00,BTCUSDT,8,0.0001
1604,1705104000000,2024-01-13T00:00:00,BTCUSDT,8,0.0001
1605,1705075200000,2024-01-12T16:00:00,BTCUSDT,8,0.0001
1606,1705046400000,2024-01-12T08:00:00,BTCUSDT,8,0.0001
1607,1705017600001,2024-01-12T00:00:00,BTCUSDT,8,0.0001
1608,1704988800000,2024-01-11T16:00:00,BTCUSDT,8,0.0001
1609,1704960000000,2024-01-11T08:00:00,BTCUSDT,8,0.0001
1610,1704931200000,2024-01-11T00:00:00,BTCUSDT,8,0.0001
1611,1704902400000,2024-01-10T16:00:00,BTCUSDT,8,0.0001
1612,1704873600000,2024-01-10T08:00:00,BTCUSDT,8,0.0001
1613,1704844800000,2024-01-10T00:00:00,BTCUSDT,8,0.0001
1614,1704816000000,2024-01-09T16:00:00,BTCUSDT,8,0.0001
1615,1704787200000,2024-01-09T08:00:00,BTCUSDT,8,0.0001
1616,1704758400001,2024-01-09T00:00:00,BTCUSDT,8,0.0001
1617,1704729600000,2024-01-08T16:00:00,BTCUSDT,8,0.0001
1618,1704700800000,2024-01-08T08:00:00,BTCUSDT,8,0.0001
1619,1704672000000,2024-01-08T00:00:00,BTCUSDT,8,0.0001
1620,1704643200001,2024-01-07T16:00:00,BTCUSDT,8,0.0001
1621,1704614400001,2024-01-07T08:00:00,BTCUSDT,8,0.0001
1622,1704585600000,2024-01-07T00:00:00,BTCUSDT,8,0.0001
1623,1704556800000,2024-01-06T16:00:00,BTCUSDT,8,0.0001
1624,1704528000000,2024-01-06T08:00:00,BTCUSDT,8,0.0001
1625,1704499200000,2024-01-06T00:00:00,BTCUSDT,8,0.0001
1626,1704470400000,2024-01-05T16:00:00,BTCUSDT,8,0.0001
1627,1704441600000,2024-01-05T08:00:00,BTCUSDT,8,0.0001
1628,1704412800001,2024-01-05T00:00:00,BTCUSDT,8,0.0001
1629,1704384000000,2024-01-04T16:00:00,BTCUSDT,8,0.0001
1630,1704355200000,2024-01-04T08:00:00,BTCUSDT,8,0.0001
1631,1704326400000,2024-01-04T00:00:00,BTCUSDT,8,0.0001
1632,1704297600000,2024-01-03T16:00:00,BTCUSDT,8,0.0001
1633,1704268800000,2024-01-03T08:00:00,BTCUSDT,8,0.00017123
1634,1704240000000,2024-01-03T00:00:00,BTCUSDT,8,0.00021159
1635,1704211200000,2024-01-02T16:00:00,BTCUSDT,8,0.0005373
1636,1704182400000,2024-01-02T08:00:00,BTCUSDT,8,0.00035179
1637,1704153600000,2024-01-02T00:00:00,BTCUSDT,8,0.00065846
1638,1704124800000,2024-01-01T16:00:00,BTCUSDT,8,0.00033601
1639,1704096000000,2024-01-01T08:00:00,BTCUSDT,8,0.00027213
1640,1704067200000,2024-01-01T00:00:00,BTCUSDT,8,0.00037409
1641,1704038400000,2023-12-31T16:00:00,BTCUSDT,8,0.00033597
1642,1704009600001,2023-12-31T08:00:00,BTCUSDT,8,0.00034573
1643,1703980800000,2023-12-31T00:00:00,BTCUSDT,8,0.00027855
1644,1703952000000,2023-12-30T16:00:00,BTCUSDT,8,0.00037842
1645,1703923200000,2023-12-30T08:00:00,BTCUSDT,8,0.0004358
1646,1703894400001,2023-12-30T00:00:00,BTCUSDT,8,0.00033033
1647,1703865600000,2023-12-29T16:00:00,BTCUSDT,8,0.00047082
1648,1703836800000,2023-12-29T08:00:00,BTCUSDT,8,0.00049912
1649,1703808000001,2023-12-29T00:00:00,BTCUSDT,8,0.0005517
1650,1703779200000,2023-12-28T16:00:00,BTCUSDT,8,0.00050152
1651,1703750400000,2023-12-28T08:00:00,BTCUSDT,8,0.00037879
1652,1703721600000,2023-12-28T00:00:00,BTCUSDT,8,0.00013021
1653,1703692800000,2023-12-27T16:00:00,BTCUSDT,8,0.00032304
1654,1703664000000,2023-12-27T08:00:00,BTCUSDT,8,0.00037942
1655,1703635200000,2023-12-27T00:00:00,BTCUSDT,8,0.00027621
1656,1703606400000,2023-12-26T16:00:00,BTCUSDT,8,0.00029559
1657,1703577600000,2023-12-26T08:00:00,BTCUSDT,8,0.00023757
1658,1703548800000,2023-12-26T00:00:00,BTCUSDT,8,0.00043391
1659,1703520000000,2023-12-25T16:00:00,BTCUSDT,8,0.00037908
1660,1703491200000,2023-12-25T08:00:00,BTCUSDT,8,0.0001
1661,1703462400000,2023-12-25T00:00:00,BTCUSDT,8,0.0001
1662,1703433600000,2023-12-24T16:00:00,BTCUSDT,8,0.00019729
1663,1703404800000,2023-12-24T08:00:00,BTCUSDT,8,0.0002079
1664,1703376000000,2023-12-24T00:00:00,BTCUSDT,8,0.0001
1665,1703347200000,2023-12-23T16:00:00,BTCUSDT,8,0.00015066
1666,1703318400001,2023-12-23T08:00:00,BTCUSDT,8,0.0001
1667,1703289600000,2023-12-23T00:00:00,BTCUSDT,8,0.00016285
1668,1703260800000,2023-12-22T16:00:00,BTCUSDT,8,0.00018011
1669,1703232000000,2023-12-22T08:00:00,BTCUSDT,8,0.0002961
1670,1703203200000,2023-12-22T00:00:00,BTCUSDT,8,0.00030806
1671,1703174400000,2023-12-21T16:00:00,BTCUSDT,8,0.00028948
1672,1703145600000,2023-12-21T08:00:00,BTCUSDT,8,0.00029216
1673,1703116800000,2023-12-21T00:00:00,BTCUSDT,8,0.00027143
1674,1703088000000,2023-12-20T16:00:00,BTCUSDT,8,0.00023637
1675,1703059200000,2023-12-20T08:00:00,BTCUSDT,8,0.0001
1676,1703030400000,2023-12-20T00:00:00,BTCUSDT,8,0.00010506
1677,1703001600000,2023-12-19T16:00:00,BTCUSDT,8,0.0001
1678,1702972800000,2023-12-19T08:00:00,BTCUSDT,8,0.0001
1679,1702944000000,2023-12-19T00:00:00,BTCUSDT,8,0.0001
1680,1702915200000,2023-12-18T16:00:00,BTCUSDT,8,0.00015611
1681,1702886400001,2023-12-18T08:00:00,BTCUSDT,8,0.0001
1682,1702857600000,2023-12-18T00:00:00,BTCUSDT,8,0.00013355
1683,1702828800000,2023-12-17T16:00:00,BTCUSDT,8,0.0001
1684,1702800000000,2023-12-17T08:00:00,BTCUSDT,8,0.0001
1685,1702771200000,2023-12-17T00:00:00,BTCUSDT,8,0.0001
1686,1702742400001,2023-12-16T16:00:00,BTCUSDT,8,0.0001
1687,1702713600000,2023-12-16T08:00:00,BTCUSDT,8,0.0001
1688,1702684800000,2023-12-16T00:00:00,BTCUSDT,8,0.0001
1689,1702656000000,2023-12-15T16:00:00,BTCUSDT,8,0.0001
1690,1702627200000,2023-12-15T08:00:00,BTCUSDT,8,0.0001
1691,1702598400000,2023-12-15T00:00:00,BTCUSDT,8,0.0001
1692,1702569600000,2023-12-14T16:00:00,BTCUSDT,8,0.0001
1693,1702540800000,2023-12-14T08:00:00,BTCUSDT,8,0.0001
1694,1702512000000,2023-12-14T00:00:00,BTCUSDT,8,0.0001
1695,1702483200001,2023-12-13T16:00:00,BTCUSDT,8,0.00012601
1696,1702454400000,2023-12-13T08:00:00,BTCUSDT,8,0.00010162
1697,1702425600000,2023-12-13T00:00:00,BTCUSDT,8,0.00011909
1698,1702396800000,2023-12-12T16:00:00,BTCUSDT,8,0.0001
1699,1702368000000,2023-12-12T08:00:00,BTCUSDT,8,0.0001
1700,1702339200000,2023-12-12T00:00:00,BTCUSDT,8,0.0001
1701,1702310400000,2023-12-11T16:00:00,BTCUSDT,8,0.0001
1702,1702281600000,2023-12-11T08:00:00,BTCUSDT,8,0.0001
1703,1702252800000,2023-12-11T00:00:00,BTCUSDT,8,0.0001473
1704,1702224000000,2023-12-10T16:00:00,BTCUSDT,8,0.00023923
1705,1702195200000,2023-12-10T08:00:00,BTCUSDT,8,0.00020383
1706,1702166400000,2023-12-10T00:00:00,BTCUSDT,8,0.00020724
1707,1702137600000,2023-12-09T16:00:00,BTCUSDT,8,0.00017192
1708,1702108800000,2023-12-09T08:00:00,BTCUSDT,8,0.00030159
1709,1702080000000,2023-12-09T00:00:00,BTCUSDT,8,0.00011504
1710,1702051200000,2023-12-08T16:00:00,BTCUSDT,8,0.00020242
1711,1702022400000,2023-12-08T08:00:00,BTCUSDT,8,0.00023288
1712,1701993600000,2023-12-08T00:00:00,BTCUSDT,8,0.0001
1713,1701964800000,2023-12-07T16:00:00,BTCUSDT,8,0.0001
1714,1701936000000,2023-12-07T08:00:00,BTCUSDT,8,0.0001
1715,1701907200000,2023-12-07T00:00:00,BTCUSDT,8,0.0001
1716,1701878400000,2023-12-06T16:00:00,BTCUSDT,8,0.0001
1717,1701849600000,2023-12-06T08:00:00,BTCUSDT,8,0.0001
1718,1701820800000,2023-12-06T00:00:00,BTCUSDT,8,0.0001
1719,1701792000000,2023-12-05T16:00:00,BTCUSDT,8,0.0001
1720,1701763200000,2023-12-05T08:00:00,BTCUSDT,8,0.0001
1721,1701734400000,2023-12-05T00:00:00,BTCUSDT,8,0.0001
1722,1701705600000,2023-12-04T16:00:00,BTCUSDT,8,0.0001
1723,1701676800000,2023-12-04T08:00:00,BTCUSDT,8,0.0001
1724,1701648000000,2023-12-04T00:00:00,BTCUSDT,8,0.0001
1725,1701619200000,2023-12-03T16:00:00,BTCUSDT,8,0.0001
1726,1701590400000,2023-12-03T08:00:00,BTCUSDT,8,0.0001
1727,1701561600000,2023-12-03T00:00:00,BTCUSDT,8,0.0001
1728,1701532800000,2023-12-02T16:00:00,BTCUSDT,8,8.541e-05
1729,1701504000000,2023-12-02T08:00:00,BTCUSDT,8,6.973e-05
1730,1701475200000,2023-12-02T00:00:00,BTCUSDT,8,9.95e-05
1731,1701446400000,2023-12-01T16:00:00,BTCUSDT,8,0.0001
1732,1701417600000,2023-12-01T08:00:00,BTCUSDT,8,0.0001
1733,1701388800000,2023-12-01T00:00:00,BTCUSDT,8,0.0001
1734,1701360000000,2023-11-30T16:00:00,BTCUSDT,8,0.0001
1735,1701331200000,2023-11-30T08:00:00,BTCUSDT,8,0.0001
1736,1701302400000,2023-11-30T00:00:00,BTCUSDT,8,0.0001
1737,1701273600000,2023-11-29T16:00:00,BTCUSDT,8,0.0001
1738,1701244800000,2023-11-29T08:00:00,BTCUSDT,8,0.0001
1739,1701216000001,2023-11-29T00:00:00,BTCUSDT,8,0.0001
1740,1701187200000,2023-11-28T16:00:00,BTCUSDT,8,0.0001
1741,1701158400000,2023-11-28T08:00:00,BTCUSDT,8,0.0001
1742,1701129600000,2023-11-28T00:00:00,BTCUSDT,8,0.0001
1743,1701100800000,2023-11-27T16:00:00,BTCUSDT,8,0.0001
1744,1701072000001,2023-11-27T08:00:00,BTCUSDT,8,0.0001
1745,1701043200000,2023-11-27T00:00:00,BTCUSDT,8,0.0001
1746,1701014400000,2023-11-26T16:00:00,BTCUSDT,8,0.0001
1747,1700985600000,2023-11-26T08:00:00,BTCUSDT,8,0.0001
1748,1700956800000,2023-11-26T00:00:00,BTCUSDT,8,0.0001
1749,1700928000000,2023-11-25T16:00:00,BTCUSDT,8,0.0001
1750,1700899200000,2023-11-25T08:00:00,BTCUSDT,8,0.0001
1751,1700870400000,2023-11-25T00:00:00,BTCUSDT,8,0.0001
1752,1700841600000,2023-11-24T16:00:00,BTCUSDT,8,0.0001
1753,1700812800000,2023-11-24T08:00:00,BTCUSDT,8,0.0001
1754,1700784000000,2023-11-24T00:00:00,BTCUSDT,8,0.0001
1755,1700755200001,2023-11-23T16:00:00,BTCUSDT,8,0.0001
1756,1700726400000,2023-11-23T08:00:00,BTCUSDT,8,0.0001
1757,1700697600000,2023-11-23T00:00:00,BTCUSDT,8,0.0001
1758,1700668800000,2023-11-22T16:00:00,BTCUSDT,8,0.0001
1759,1700640000000,2023-11-22T08:00:00,BTCUSDT,8,0.0001
1760,1700611200000,2023-11-22T00:00:00,BTCUSDT,8,0.0001
1761,1700582400000,2023-11-21T16:00:00,BTCUSDT,8,0.0001
1762,1700553600000,2023-11-21T08:00:00,BTCUSDT,8,0.0001
1763,1700524800000,2023-11-21T00:00:00,BTCUSDT,8,0.0001
1764,1700496000000,2023-11-20T16:00:00,BTCUSDT,8,0.0001
1765,1700467200000,2023-11-20T08:00:00,BTCUSDT,8,0.0001
1766,1700438400000,2023-11-20T00:00:00,BTCUSDT,8,0.0001
1767,1700409600000,2023-11-19T16:00:00,BTCUSDT,8,0.0001
1768,1700380800000,2023-11-19T08:00:00,BTCUSDT,8,0.0001
1769,1700352000000,2023-11-19T00:00:00,BTCUSDT,8,0.0001
1770,1700323200000,2023-11-18T16:00:00,BTCUSDT,8,0.0001
1771,1700294400000,2023-11-18T08:00:00,BTCUSDT,8,0.0001
1772,1700265600000,2023-11-18T00:00:00,BTCUSDT,8,0.0001
1773,1700236800001,2023-11-17T16:00:00,BTCUSDT,8,0.0001
1774,1700208000001,2023-11-17T08:00:00,BTCUSDT,8,0.0001
1775,1700179200000,2023-11-17T00:00:00,BTCUSDT,8,0.0001
1776,1700150400001,2023-11-16T16:00:00,BTCUSDT,8,0.00012014
1777,1700121600000,2023-11-16T08:00:00,BTCUSDT,8,0.00015199
1778,1700092800000,2023-11-16T00:00:00,BTCUSDT,8,0.0001
1779,1700064000000,2023-11-15T16:00:00,BTCUSDT,8,0.0001
1780,1700035200000,2023-11-15T08:00:00,BTCUSDT,8,0.0001
1781,1700006400000,2023-11-15T00:00:00,BTCUSDT,8,0.0001
1782,1699977600001,2023-11-14T16:00:00,BTCUSDT,8,0.00014477
1783,1699948800000,2023-11-14T08:00:00,BTCUSDT,8,0.00016369
1784,1699920000000,2023-11-14T00:00:00,BTCUSDT,8,0.00017382
1785,1699891200000,2023-11-13T16:00:00,BTCUSDT,8,0.00020492
1786,1699862400000,2023-11-13T08:00:00,BTCUSDT,8,0.00010893
1787,1699833600000,2023-11-13T00:00:00,BTCUSDT,8,0.00032467
1788,1699804800001,2023-11-12T16:00:00,BTCUSDT,8,0.00027221
1789,1699776000000,2023-11-12T08:00:00,BTCUSDT,8,0.00023487
1790,1699747200000,2023-11-12T00:00:00,BTCUSDT,8,0.0001543
1791,1699718400000,2023-11-11T16:00:00,BTCUSDT,8,0.00014648
1792,1699689600000,2023-11-11T08:00:00,BTCUSDT,8,0.00016607
1793,1699660800000,2023-11-11T00:00:00,BTCUSDT,8,0.0001
1794,1699632000000,2023-11-10T16:00:00,BTCUSDT,8,0.0001
1795,1699603200000,2023-11-10T08:00:00,BTCUSDT,8,0.00011682
1796,1699574400000,2023-11-10T00:00:00,BTCUSDT,8,0.0001
1797,1699545600000,2023-11-09T16:00:00,BTCUSDT,8,0.00020027
1798,1699516800000,2023-11-09T08:00:00,BTCUSDT,8,0.0001
1799,1699488000000,2023-11-09T00:00:00,BTCUSDT,8,0.0001
1800,1699459200000,2023-11-08T16:00:00,BTCUSDT,8,0.0001
1801,1699430400000,2023-11-08T08:00:00,BTCUSDT,8,0.0001
1802,1699401600000,2023-11-08T00:00:00,BTCUSDT,8,0.0001
1803,1699372800000,2023-11-07T16:00:00,BTCUSDT,8,0.0001
1804,1699344000000,2023-11-07T08:00:00,BTCUSDT,8,0.0001
1805,1699315200001,2023-11-07T00:00:00,BTCUSDT,8,0.0001
1806,1699286400000,2023-11-06T16:00:00,BTCUSDT,8,0.0001
1807,1699257600001,2023-11-06T08:00:00,BTCUSDT,8,0.0001
1808,1699228800000,2023-11-06T00:00:00,BTCUSDT,8,0.0001
1809,1699200000000,2023-11-05T16:00:00,BTCUSDT,8,0.0001
1810,1699171200000,2023-11-05T08:00:00,BTCUSDT,8,0.0001
1811,1699142400000,2023-11-05T00:00:00,BTCUSDT,8,0.0001
1812,1699113600000,2023-11-04T16:00:00,BTCUSDT,8,0.0001
1813,1699084800000,2023-11-04T08:00:00,BTCUSDT,8,0.0001
1814,1699056000000,2023-11-04T00:00:00,BTCUSDT,8,0.0001
1815,1699027200000,2023-11-03T16:00:00,BTCUSDT,8,0.0001
1816,1698998400000,2023-11-03T08:00:00,BTCUSDT,8,0.0001
1817,1698969600000,2023-11-03T00:00:00,BTCUSDT,8,0.0001
1818,1698940800000,2023-11-02T16:00:00,BTCUSDT,8,0.0001
1819,1698912000000,2023-11-02T08:00:00,BTCUSDT,8,0.0001
1820,1698883200001,2023-11-02T00:00:00,BTCUSDT,8,0.0001
1821,1698854400000,2023-11-01T16:00:00,BTCUSDT,8,0.0001
1822,1698825600000,2023-11-01T08:00:00,BTCUSDT,8,0.0001
1823,1698796800000,2023-11-01T00:00:00,BTCUSDT,8,0.0001
1824,1698768000000,2023-10-31T16:00:00,BTCUSDT,8,0.0001
1825,1698739200000,2023-10-31T08:00:00,BTCUSDT,8,0.0001
1826,1698710400001,2023-10-31T00:00:00,BTCUSDT,8,0.0001
1827,1698681600000,2023-10-30T16:00:00,BTCUSDT,8,0.0001
1828,1698652800000,2023-10-30T08:00:00,BTCUSDT,8,0.0001
1829,1698624000000,2023-10-30T00:00:00,BTCUSDT,8,0.0001
1830,1698595200000,2023-10-29T16:00:00,BTCUSDT,8,0.0001
1831,1698566400000,2023-10-29T08:00:00,BTCUSDT,8,0.0001
1832,1698537600000,2023-10-29T00:00:00,BTCUSDT,8,0.0001
1833,1698508800000,2023-10-28T16:00:00,BTCUSDT,8,0.0001
1834,1698480000001,2023-10-28T08:00:00,BTCUSDT,8,0.0001
1835,1698451200000,2023-10-28T00:00:00,BTCUSDT,8,0.0001
1836,1698422400000,2023-10-27T16:00:00,BTCUSDT,8,0.0001
1837,1698393600000,2023-10-27T08:00:00,BTCUSDT,8,0.0001
1838,1698364800000,2023-10-27T00:00:00,BTCUSDT,8,0.0001
1839,1698336000000,2023-10-26T16:00:00,BTCUSDT,8,0.0001
1840,1698307200000,2023-10-26T08:00:00,BTCUSDT,8,0.0001
1841,1698278400001,2023-10-26T00:00:00,BTCUSDT,8,0.0001
1842,1698249600001,2023-10-25T16:00:00,BTCUSDT,8,0.0001
1843,1698220800000,2023-10-25T08:00:00,BTCUSDT,8,0.0001
1844,1698192000000,2023-10-25T00:00:00,BTCUSDT,8,0.0001
1845,1698163200000,2023-10-24T16:00:00,BTCUSDT,8,0.0001
1846,1698134400000,2023-10-24T08:00:00,BTCUSDT,8,0.0001
