timestamp,datetime,sum_open_interest,sum_open_interest_value,long_short_ratio,top_long_short_account_ratio,top_long_short_position_ratio,taker_long_short_vol_ratio
1783125600000,2026-07-04 00:40:00,106507.62200000,6674704483.41485600,1.5265,1.6144,1.2393,2.1861
1783125900000,2026-07-04 00:45:00,106439.31400000,6672520935.68900000,1.5265,1.6137,1.2365,1.7546
1783126200000,2026-07-04 00:50:00,106442.34000000,6679394252.53993000,1.5246,1.6130,1.2365,0.4880
1783126500000,2026-07-04 00:55:00,106452.15200000,6676810765.83271600,1.5246,1.6123,1.2358,1.0189
1783126800000,2026-07-04 01:00:00,106464.37100000,6679232385.98966600,1.5240,1.6116,1.2355,0.3753
1783127100000,2026-07-04 01:05:00,106089.28600000,6635333175.01280000,1.5272,1.6192,1.2327,0.7950
1783127400000,2026-07-04 01:10:00,106154.56600000,6632038357.21980000,1.5259,1.6185,1.2309,1.3903
1783127700000,2026-07-04 01:15:00,106265.15800000,6640891434.79815000,1.5227,1.6130,1.2328,1.1362
1783128000000,2026-07-04 01:20:00,106337.39300000,6649766336.29780000,1.5208,1.6123,1.2321,0.8005
1783128300000,2026-07-04 01:25:00,106454.22600000,6648470939.75880000,1.5183,1.6096,1.2307,0.5374
1783128600000,2026-07-04 01:30:00,106322.64800000,6642050246.41360000,1.5164,1.6116,1.2291,1.2539
1783128900000,2026-07-04 01:35:00,106312.22300000,6641923722.27133600,1.5170,1.6123,1.2295,0.6531
1783129200000,2026-07-04 01:40:00,106321.17000000,6640915967.25300000,1.5157,1.6110,1.2289,0.5814
1783129500000,2026-07-04 01:45:00,106347.17700000,6638711889.50730000,1.5132,1.6082,1.2291,0.6043
1783129800000,2026-07-04 01:50:00,106356.55900000,6636698674.97288900,1.5100,1.6062,1.2293,1.6518
1783130100000,2026-07-04 01:55:00,106354.78500000,6642398732.65350000,1.5100,1.6076,1.2296,1.7322
1783130400000,2026-07-04 02:00:00,106336.10800000,6641203390.03828800,1.5100,1.6082,1.2312,1.7591
1783130700000,2026-07-04 02:05:00,106397.96300000,6646687694.54672300,1.5094,1.6069,1.2327,2.0852
1783131000000,2026-07-04 02:10:00,106410.54600000,6651542332.53180000,1.5119,1.6089,1.2331,1.6328
1783131300000,2026-07-04 02:15:00,106469.98000000,6655087098.86600000,1.5138,1.6110,1.2343,0.4804
1783131600000,2026-07-04 02:20:00,106486.77000000,6650524733.58000000,1.5132,1.6110,1.2344,0.5710
1783131900000,2026-07-04 02:25:00,106481.58800000,6651212672.03800000,1.5113,1.6089,1.2339,0.5854
1783132200000,2026-07-04 02:30:00,106484.81300000,6651956099.05995700,1.5113,1.6082,1.2336,0.3045
1783132500000,2026-07-04 02:35:00,106502.23100000,6646863860.20863300,1.5088,1.6069,1.2344,1.0233
1783132800000,2026-07-04 02:40:00,106505.54600000,6649259582.19288500,1.5075,1.6055,1.2344,2.1484
1783133100000,2026-07-04 02:45:00,106521.36600000,6654668940.41386800,1.5069,1.6062,1.2346,0.9310
1783133400000,2026-07-04 02:50:00,106530.00000000,6654625574.14873800,1.5063,1.6055,1.2351,2.6221
1783133700000,2026-07-04 02:55:00,106532.49700000,6662214442.73652500,1.5088,1.6069,1.2335,0.4689
1783134000000,2026-07-04 03:00:00,106507.15900000,6658189838.96549900,1.5094,1.6076,1.2330,0.8615
1783134300000,2026-07-04 03:05:00,106472.48100000,6655829026.76820000,1.5113,1.6096,1.2320,1.0213
1783134600000,2026-07-04 03:10:00,106454.07100000,6652147977.57846400,1.5100,1.6511,1.2319,1.4524
1783134900000,2026-07-04 03:15:00,106461.28000000,6658258977.48431900,1.5100,1.6511,1.2320,1.7549
1783135200000,2026-07-04 03:20:00,106498.16600000,6660269343.63495700,1.5119,1.6518,1.2326,0.5629
1783135500000,2026-07-04 03:25:00,106477.39700000,6658945990.53925300,1.5126,1.6525,1.2322,0.5326
1783135800000,2026-07-04 03:30:00,106499.30300000,6660956306.41380000,1.5126,1.6525,1.2318,2.2516
1783136100000,2026-07-04 03:35:00,106468.14400000,6670174430.62410200,1.5126,1.6511,1.2339,1.4102
1783136400000,2026-07-04 03:40:00,106387.46400000,6669040635.19585000,1.5100,1.6483,1.2352,0.9759
1783136700000,2026-07-04 03:45:00,106402.02900000,6669902104.54383500,1.5088,1.6469,1.2352,1.0015
1783137000000,2026-07-04 03:50:00,106403.50600000,6668382203.47420000,1.5063,1.6448,1.2343,0.2730
1783137300000,2026-07-04 03:55:00,106418.53800000,6662942830.13816500,1.5050,1.6434,1.2347,0.9539
1783137600000,2026-07-04 04:00:00,106451.15100000,6665040151.81928350,1.5044,1.6434,1.2345,0.5563
1783137900000,2026-07-04 04:05:00,106484.32300000,6666036031.88391100,1.5025,1.6420,1.2352,2.4173
1783138200000,2026-07-04 04:10:00,106491.44500000,6671699678.39450000,1.5031,1.6427,1.2356,0.8524
1783138500000,2026-07-04 04:15:00,106514.00600000,6671270434.99680000,1.5038,1.6427,1.2359,0.4020
1783138800000,2026-07-04 04:20:00,106530.30000000,6666272011.89000000,1.5013,1.6413,1.2353,2.6513
1783139100000,2026-07-04 04:25:00,106525.74500000,6675980489.97503800,1.4994,1.6399,1.2359,0.8144
1783139400000,2026-07-04 04:30:00,106524.30800000,6672906354.16680000,1.5013,1.6420,1.2360,5.6565
1783139700000,2026-07-04 04:35:00,106476.77600000,6673060892.01223700,1.5019,1.6420,1.2333,1.3163
1783140000000,2026-07-04 04:40:00,106480.14400000,6671918046.86720000,1.5025,1.6427,1.2330,1.2155
1783140300000,2026-07-04 04:45:00,106479.61700000,6671693362.36900000,1.5019,1.6427,1.2330,0.9362
1783140600000,2026-07-04 04:50:00,106484.12000000,6674509828.89600000,1.5038,1.6441,1.2336,0.7681
1783140900000,2026-07-04 04:55:00,106489.96700000,6673247027.03850000,1.5056,1.6448,1.2341,0.8120
1783141200000,2026-07-04 05:00:00,106478.32200000,6673225895.12332900,1.5031,1.6427,1.2337,0.6192
1783141500000,2026-07-04 05:05:00,106504.31000000,6666424275.83000000,1.5006,1.6413,1.2333,0.2511
1783141800000,2026-07-04 05:10:00,106516.43900000,6663809692.42505700,1.4969,1.6378,1.2332,0.7109
1783142100000,2026-07-04 05:15:00,106545.18000000,6664891566.17057700,1.4950,1.6371,1.2330,0.3111
1783142400000,2026-07-04 05:20:00,106558.65100000,6661625113.52063500,1.4919,1.6350,1.2327,0.5415
1783142700000,2026-07-04 05:25:00,106548.49600000,6654662657.75724400,1.4907,1.6344,1.2334,1.0356
1783143000000,2026-07-04 05:30:00,106572.92300000,6660264165.59270000,1.4913,1.6344,1.2326,0.9182
1783143300000,2026-07-04 05:35:00,106556.32300000,6658847034.47915500,1.4919,1.6357,1.2327,1.5158
1783143600000,2026-07-04 05:40:00,106548.61200000,6659224320.83280000,1.4925,1.6357,1.2330,2.1675
1783143900000,2026-07-04 05:45:00,106531.13300000,6662765998.10570000,1.4950,1.6378,1.2333,0.9032
1783144200000,2026-07-04 05:50:00,106530.70300000,6663020696.18571900,1.4956,1.6392,1.2335,0.1949
1783144500000,2026-07-04 05:55:00,106388.69700000,6644229460.52280000,1.4988,1.6434,1.2278,0.3472
1783144800000,2026-07-04 06:00:00,106520.54200000,6652016188.11344500,1.4994,1.6448,1.2250,1.1810
1783145100000,2026-07-04 06:05:00,106510.99700000,6653901749.08550000,1.4994,1.6448,1.2250,0.5205
1783145400000,2026-07-04 06:10:00,106516.77700000,6653368093.42870000,1.5006,1.6462,1.2242,0.4966
1783145700000,2026-07-04 06:15:00,106527.69600000,6648470841.83547200,1.5013,1.6462,1.2229,0.9001
1783146000000,2026-07-04 06:20:00,106545.12100000,6651534903.56207300,1.4994,1.6455,1.2228,0.4692
1783146300000,2026-07-04 06:25:00,106446.98500000,6634531878.79350000,1.4931,1.6441,1.2229,1.3822
1783146600000,2026-07-04 06:30:00,106557.08900000,6649588627.48677800,1.4907,1.6427,1.2235,1.4927
1783146900000,2026-07-04 06:35:00,106557.58400000,6653603822.15469700,1.4913,1.6420,1.2255,1.2858
1783147200000,2026-07-04 06:40:00,106556.43900000,6654982397.74500000,1.4900,1.6413,1.2253,0.6273
1783147500000,2026-07-04 06:45:00,106601.42500000,6655638649.59000000,1.4919,1.6420,1.2256,1.6269
1783147800000,2026-07-04 06:50:00,106614.57000000,6662237864.73000000,1.4919,1.6434,1.2260,1.2700
1783148100000,2026-07-04 06:55:00,106608.32200000,6662380475.06800000,1.4925,1.6427,1.2260,0.7003
1783148400000,2026-07-04 07:00:00,106612.42300000,6660419224.56360000,1.4931,1.6434,1.2260,0.8978
1783148700000,2026-07-04 07:05:00,106610.58100000,6659430276.67488800,1.4919,1.6420,1.2262,1.8469
1783149000000,2026-07-04 07:10:00,106622.48300000,6661292936.66650000,1.4900,1.6406,1.2259,3.3243
1783149300000,2026-07-04 07:15:00,106599.93000000,6664840823.46000000,1.4900,1.6399,1.2289,1.7688
1783149600000,2026-07-04 07:20:00,106583.41500000,6664650281.60850000,1.4894,1.6406,1.2288,2.1074
1783149900000,2026-07-04 07:25:00,106637.38400000,6674828207.84758200,1.4938,1.6427,1.2301,0.7941
1783150200000,2026-07-04 07:30:00,106668.23600000,6669096156.66725000,1.4931,1.6420,1.2311,0.4142
1783150500000,2026-07-04 07:35:00,106657.92200000,6662963733.73811700,1.4931,1.6420,1.2311,0.6014
1783150800000,2026-07-04 07:40:00,106645.37000000,6662072276.67800000,1.4913,1.6413,1.2308,0.8795
1783151100000,2026-07-04 07:45:00,106620.82700000,6661424043.05790000,1.4900,1.6413,1.2303,0.9911
1783151400000,2026-07-04 07:50:00,106574.45000000,6667230341.44491400,1.4919,1.6420,1.2306,1.6149
1783151700000,2026-07-04 07:55:00,106551.74600000,6664960884.74440000,1.4913,1.6427,1.2306,1.3781
1783152000000,2026-07-04 08:00:00,106538.37300000,6663985884.98730000,1.4913,1.6427,1.2305,0.6599
1783152300000,2026-07-04 08:05:00,106522.94400000,6658770534.02880000,1.4900,1.6420,1.2304,0.4520
1783152600000,2026-07-04 08:10:00,106509.27500000,6658512534.04500000,1.4900,1.6420,1.2301,0.7734
1783152900000,2026-07-04 08:15:00,106509.52700000,6659430263.95599900,1.4900,1.6413,1.2301,1.0895
1783153200000,2026-07-04 08:20:00,106507.99300000,6659412655.17014600,1.4888,1.6406,1.2298,2.0875
1783153500000,2026-07-04 08:25:00,106494.87900000,6660274928.56320000,1.4882,1.6399,1.2297,0.7372
1783153800000,2026-07-04 08:30:00,106488.27900000,6658147697.99130000,1.4876,1.6392,1.2292,1.6833
1783154100000,2026-07-04 08:35:00,106485.90600000,6662795942.07401200,1.4876,1.6385,1.2287,1.4953
1783154400000,2026-07-04 08:40:00,106577.21600000,6673202756.69933300,1.4894,1.6385,1.2298,1.1496
1783154700000,2026-07-04 08:45:00,106606.10900000,6670152349.13380000,1.4900,1.6385,1.2302,1.8966
1783155000000,2026-07-04 08:50:00,106617.57100000,6675574880.73584800,1.4907,1.6392,1.2303,1.0362
1783155300000,2026-07-04 08:55:00,106647.72000000,6675700213.25865000,1.4931,1.6406,1.2308,0.2271
1783155600000,2026-07-04 09:00:00,106454.49500000,6656305055.18977400,1.4944,1.6406,1.2302,0.4857
1783155900000,2026-07-04 09:05:00,106370.07100000,6641607696.51815200,1.4900,1.6385,1.2288,0.8189
1783156200000,2026-07-04 09:10:00,106378.63900000,6645825238.67867500,1.4888,1.6371,1.2289,1.5095
1783156500000,2026-07-04 09:15:00,106375.32600000,6646742092.63790400,1.4888,1.6371,1.2286,1.0503
1783156800000,2026-07-04 09:20:00,106381.01000000,6646153599.75000000,1.4888,1.6378,1.2284,0.3332
1783157100000,2026-07-04 09:25:00,106409.94900000,6645152341.12140000,1.4888,1.6385,1.2265,1.1667
1783157400000,2026-07-04 09:30:00,106396.93100000,6644913928.67400000,1.4869,1.6364,1.2263,0.5459
1783157700000,2026-07-04 09:35:00,106425.49300000,6643441119.73620000,1.4851,1.6357,1.2262,0.4267
1783158000000,2026-07-04 09:40:00,106430.44800000,6643114382.35881000,1.4857,1.6371,1.2268,2.3715
1783158300000,2026-07-04 09:45:00,106437.41200000,6644515100.21800000,1.4839,1.6364,1.2281,2.8369
1783158600000,2026-07-04 09:50:00,106431.69500000,6648798629.81950000,1.4857,1.6385,1.2285,2.6186
1783158900000,2026-07-04 09:55:00,106437.52800000,6649993230.63120000,1.4869,1.6392,1.2285,1.6975
1783159200000,2026-07-04 10:00:00,106437.70900000,6648748574.16490000,1.4876,1.6406,1.2289,0.4050
1783159500000,2026-07-04 10:05:00,106411.87100000,6644037989.62700000,1.4882,1.6406,1.2291,0.9943
1783159800000,2026-07-04 10:10:00,106419.58100000,6644902489.38860000,1.4888,1.6399,1.2292,0.4001
1783160100000,2026-07-04 10:15:00,106419.19600000,6644556003.44928700,1.4894,1.6406,1.2288,1.7117
1783160400000,2026-07-04 10:20:00,106415.35500000,6647948132.95350000,1.4894,1.6406,1.2289,0.4727
1783160700000,2026-07-04 10:25:00,106389.70700000,6645803271.28620000,1.4907,1.6413,1.2295,1.9731
1783161000000,2026-07-04 10:30:00,106389.69100000,6646355498.21380000,1.4925,1.6434,1.2296,0.1923
1783161300000,2026-07-04 10:35:00,106403.27500000,6645532098.70806400,1.4925,1.6434,1.2296,0.4755
1783161600000,2026-07-04 10:40:00,106378.47200000,6642686667.72080000,1.4919,1.6427,1.2293,1.1176
1783161900000,2026-07-04 10:45:00,106378.13700000,6644503428.24707300,1.4913,1.6427,1.2291,2.2144
1783162200000,2026-07-04 10:50:00,106363.55900000,6644095440.13810000,1.4907,1.6420,1.2293,1.3322
1783162500000,2026-07-04 10:55:00,106361.62400000,6647601500.00000000,1.4919,1.6434,1.2294,0.7835
1783162800000,2026-07-04 11:00:00,106368.08500000,6646282149.52300000,1.4944,1.6455,1.2296,0.9951
1783163100000,2026-07-04 11:05:00,106381.20200000,6643610108.02828300,1.4931,1.6448,1.2300,1.6751
1783163400000,2026-07-04 11:10:00,106383.21600000,6649086643.22594300,1.4938,1.6455,1.2302,1.8573
1783163700000,2026-07-04 11:15:00,106391.86600000,6649470346.62680000,1.4944,1.6455,1.2300,1.4262
1783164000000,2026-07-04 11:20:00,106401.79700000,6647633150.62990000,1.4944,1.6455,1.2297,1.3130
1783164300000,2026-07-04 11:25:00,106419.90100000,6647730883.85680400,1.4950,1.6462,1.2300,0.3816
1783164600000,2026-07-04 11:30:00,106355.58500000,6642995472.33707700,1.4963,1.6483,1.2285,2.7033
1783164900000,2026-07-04 11:35:00,106396.26400000,6653511890.58260300,1.4944,1.6455,1.2299,0.9480
1783165200000,2026-07-04 11:40:00,106405.36900000,6649492610.23298700,1.4950,1.6462,1.2298,0.8264
1783165500000,2026-07-04 11:45:00,106393.21800000,6646031448.36905500,1.4950,1.6462,1.2296,1.1490
1783165800000,2026-07-04 11:50:00,106404.70600000,6645548475.11240000,1.4969,1.6483,1.2297,0.9728
1783166100000,2026-07-04 11:55:00,106398.57800000,6646639891.14777400,1.4963,1.6483,1.2296,1.0460
1783166400000,2026-07-04 12:00:00,106388.06000000,6644849284.31600000,1.4963,1.6483,1.2297,2.5018
1783166700000,2026-07-04 12:05:00,106364.23600000,6650588458.40878600,1.4956,1.6483,1.2305,0.6917
1783167000000,2026-07-04 12:10:00,106365.39600000,6650663664.52551500,1.4969,1.6490,1.2307,1.1629
1783167300000,2026-07-04 12:15:00,106368.74600000,6652554708.67339000,1.4981,1.6504,1.2309,1.1319
1783167600000,2026-07-04 12:20:00,106354.36700000,6652678364.58400000,1.5000,1.6511,1.2315,0.6105
1783167900000,2026-07-04 12:25:00,106366.79500000,6651200784.78600000,1.5006,1.6518,1.2318,2.5522
1783168200000,2026-07-04 12:30:00,106352.39900000,6653887944.12201300,1.5025,1.6525,1.2319,2.3337
1783168500000,2026-07-04 12:35:00,106388.25000000,6661415163.15000000,1.5056,1.6567,1.2320,0.5067
1783168800000,2026-07-04 12:40:00,106365.40600000,6658378686.73460000,1.5069,1.6575,1.2314,0.8406
1783169100000,2026-07-04 12:45:00,106372.53500000,6658665396.91600000,1.5075,1.6582,1.2316,0.4786
1783169400000,2026-07-04 12:50:00,106392.00900000,6656995077.73940000,1.5069,1.6575,1.2317,1.4282
1783169700000,2026-07-04 12:55:00,106393.71900000,6659659051.89447500,1.5069,1.6567,1.2315,3.9196
1783170000000,2026-07-04 13:00:00,106395.47000000,6663973867.98000000,1.5100,1.6582,1.2330,0.6910
1783170300000,2026-07-04 13:05:00,106407.11700000,6659332112.25739000,1.5082,1.6575,1.2329,0.8263
1783170600000,2026-07-04 13:10:00,106399.74300000,6659472296.49477000,1.5075,1.6575,1.2326,0.5888
1783170900000,2026-07-04 13:15:00,106378.91200000,6657724207.52000000,1.5069,1.6567,1.2315,2.2542
1783171200000,2026-07-04 13:20:00,106380.36800000,6667310465.20078000,1.5082,1.6575,1.2318,1.8722
1783171500000,2026-07-04 13:25:00,106356.48100000,6662609185.11255550,1.5038,1.6497,1.2306,0.8130
1783171800000,2026-07-04 13:30:00,106365.54400000,6661780386.26400000,1.5025,1.6490,1.2310,0.2581
1783172100000,2026-07-04 13:35:00,106370.32400000,6655328455.70846200,1.4994,1.6469,1.2308,0.5177
1783172400000,2026-07-04 13:40:00,106371.00700000,6655895208.36869500,1.5063,1.6525,1.2300,1.1355
1783172700000,2026-07-04 13:45:00,106362.48100000,6654180443.87124400,1.5038,1.6525,1.2299,0.5280
1783173000000,2026-07-04 13:50:00,106310.12800000,6649750692.34725200,1.5031,1.6518,1.2288,0.9133
1783173300000,2026-07-04 13:55:00,106309.34100000,6648830697.62430000,1.5025,1.6518,1.2287,1.5852
1783173600000,2026-07-04 14:00:00,106325.07100000,6652042021.35475700,1.5031,1.6518,1.2290,1.7594
1783173900000,2026-07-04 14:05:00,106353.87900000,6657657106.90890000,1.5044,1.6525,1.2294,1.1242
1783174200000,2026-07-04 14:10:00,106351.89500000,6657628627.00000000,1.5044,1.6532,1.2294,2.0536
1783174500000,2026-07-04 14:15:00,106395.22400000,6664692587.06160000,1.5031,1.6518,1.2315,1.0838
1783174800000,2026-07-04 14:20:00,106385.76700000,6663781034.76930000,1.5044,1.6518,1.2313,0.8767
1783175100000,2026-07-04 14:25:00,106384.89400000,6665267528.25648300,1.5044,1.6518,1.2313,0.5722
1783175400000,2026-07-04 14:30:00,106384.70500000,6664703891.07600000,1.5038,1.6511,1.2312,0.6635
1783175700000,2026-07-04 14:35:00,106374.73000000,6660473413.78265000,1.5038,1.6511,1.2313,0.9407
1783176000000,2026-07-04 14:40:00,106383.16800000,6660745893.33120000,1.5031,1.6504,1.2311,1.7579
1783176300000,2026-07-04 14:45:00,106364.40800000,6664857455.12873900,1.5044,1.6518,1.2317,1.0367
1783176600000,2026-07-04 14:50:00,106368.68700000,6662551626.40680000,1.5063,1.6532,1.2321,1.0762
1783176900000,2026-07-04 14:55:00,106372.52600000,6662781450.29380000,1.5056,1.6532,1.2323,2.1695
1783177200000,2026-07-04 15:00:00,106347.37600000,6664991938.23045500,1.5050,1.6525,1.2318,1.4295
1783177500000,2026-07-04 15:05:00,106353.38900000,6669361671.29257100,1.5063,1.6539,1.2327,1.8798
1783177800000,2026-07-04 15:10:00,106324.27300000,6680129773.00783600,1.5050,1.6483,1.2315,2.0422
1783178100000,2026-07-04 15:15:00,106356.31600000,6679612705.69560000,1.5368,1.6674,1.2415,0.8696
1783178400000,2026-07-04 15:20:00,106384.43400000,6679340645.35201200,1.5349,1.6674,1.2414,1.5062
1783178700000,2026-07-04 15:25:00,106400.51300000,6690480942.27362100,1.5374,1.6709,1.2420,1.3844
1783179000000,2026-07-04 15:30:00,106416.41200000,6691400136.71280000,1.5374,1.6702,1.2439,1.0642
1783179300000,2026-07-04 15:35:00,106428.79000000,6692636101.72300000,1.5349,1.6681,1.2446,1.9770
1783179600000,2026-07-04 15:40:00,106663.47000000,6707454355.41216700,1.5323,1.6645,1.2477,1.1649
1783179900000,2026-07-04 15:45:00,106666.92400000,6709392186.36960000,1.5304,1.6631,1.2471,1.2785
1783180200000,2026-07-04 15:50:00,106834.69400000,6722510770.61362400,1.5291,1.6638,1.2475,0.9630
1783180500000,2026-07-04 15:55:00,106814.11100000,6721117633.78458400,1.5233,1.6596,1.2464,0.9324
1783180800000,2026-07-04 16:00:00,106821.39300000,6720642028.66692000,1.5214,1.6582,1.2461,0.6888
1783181100000,2026-07-04 16:05:00,106830.50200000,6722336395.88385300,1.5227,1.6589,1.2461,0.7039
1783181400000,2026-07-04 16:10:00,106846.37600000,6716833319.41440000,1.5214,1.6582,1.2462,0.3534
1783181700000,2026-07-04 16:15:00,106750.28000000,6699861073.36000000,1.5164,1.6553,1.2455,1.7682
1783182000000,2026-07-04 16:20:00,106719.49400000,6705533642.42375500,1.5119,1.6525,1.2474,1.7567
1783182300000,2026-07-04 16:25:00,106633.18600000,6700018996.02640000,1.5138,1.6539,1.2463,0.9563
1783182600000,2026-07-04 16:30:00,106629.89000000,6701018215.19917200,1.5145,1.6546,1.2459,1.4662
1783182900000,2026-07-04 16:35:00,106616.49800000,6703522973.39980000,1.5170,1.6567,1.2450,1.0966
1783183200000,2026-07-04 16:40:00,106605.03500000,6707592286.94909200,1.5164,1.6567,1.2451,0.7780
1783183500000,2026-07-04 16:45:00,106619.58500000,6704211076.77420500,1.5145,1.6553,1.2446,0.8902
1783183800000,2026-07-04 16:50:00,106614.48900000,6704122166.60374600,1.5138,1.6539,1.2443,1.8496
1783184100000,2026-07-04 16:55:00,106590.29100000,6702952682.87976550,1.5151,1.6560,1.2429,1.3093
1783184400000,2026-07-04 17:00:00,106596.61700000,6704415545.53840000,1.5132,1.6546,1.2428,0.7264
1783184700000,2026-07-04 17:05:00,106570.85300000,6701164579.55470000,1.5082,1.6511,1.2426,0.6409
1783185000000,2026-07-04 17:10:00,106556.92100000,6704788947.49847300,1.5082,1.6511,1.2421,0.9368
1783185300000,2026-07-04 17:15:00,106561.26800000,6695937116.68200000,1.5075,1.6504,1.2417,2.3580
1783185600000,2026-07-04 17:20:00,106580.49600000,6702730823.72538200,1.5056,1.6497,1.2419,1.4617
1783185900000,2026-07-04 17:25:00,106580.75900000,6704196192.99750000,1.5050,1.6483,1.2423,1.0881
1783186200000,2026-07-04 17:30:00,106585.80100000,6710418200.77790000,1.5050,1.6483,1.2420,1.8156
1783186500000,2026-07-04 17:35:00,106487.28500000,6723151396.54811500,1.5157,1.6497,1.2448,1.2830
1783186800000,2026-07-04 17:40:00,106583.69500000,6731226724.01196100,1.5132,1.6462,1.2462,0.6661
1783187100000,2026-07-04 17:45:00,106636.45000000,6734678317.97500000,1.5132,1.6469,1.2453,2.2026
1783187400000,2026-07-04 17:50:00,106583.34500000,6737673594.92778200,1.5240,1.6575,1.2458,1.7295
1783187700000,2026-07-04 17:55:00,106438.19400000,6740720182.20060000,1.5407,1.6638,1.2461,0.6133
1783188000000,2026-07-04 18:00:00,106475.29800000,6734671478.75129700,1.5329,1.6567,1.2433,0.5341
1783188300000,2026-07-04 18:05:00,106419.18900000,6726320618.01510000,1.5278,1.6532,1.2425,0.9027
1783188600000,2026-07-04 18:10:00,106371.41000000,6719688245.71267800,1.5272,1.6525,1.2433,1.2158
1783188900000,2026-07-04 18:15:00,106406.23900000,6735613657.49795400,1.5272,1.6532,1.2449,0.8938
1783189200000,2026-07-04 18:20:00,106421.80400000,6729870114.81080000,1.5265,1.6525,1.2460,0.3320
1783189500000,2026-07-04 18:25:00,106485.84700000,6724709021.06640000,1.5240,1.6518,1.2489,0.8511
1783189800000,2026-07-04 18:30:00,106499.82900000,6725794350.81990000,1.5221,1.6511,1.2488,0.5381
1783190100000,2026-07-04 18:35:00,106438.71100000,6715374629.28620700,1.5272,1.6546,1.2473,1.3650
1783190400000,2026-07-04 18:40:00,106411.78300000,6713553292.41836100,1.5246,1.6532,1.2483,0.9685
1783190700000,2026-07-04 18:45:00,106417.67100000,6714603314.27423200,1.5246,1.6532,1.2479,1.8884
1783191000000,2026-07-04 18:50:00,106412.19000000,6712727054.23401300,1.5253,1.6525,1.2475,1.1367
1783191300000,2026-07-04 18:55:00,106409.92700000,6716866350.85639100,1.5259,1.6539,1.2475,1.7401
1783191600000,2026-07-04 19:00:00,106420.44300000,6719166311.04752000,1.5265,1.6546,1.2473,1.8089
1783191900000,2026-07-04 19:05:00,106462.48300000,6728311816.86870000,1.5291,1.6560,1.2472,2.3158
1783192200000,2026-07-04 19:10:00,106475.91100000,6729927078.25710000,1.5284,1.6553,1.2461,0.6355
1783192500000,2026-07-04 19:15:00,106526.59300000,6726919989.44540000,1.5265,1.6539,1.2468,1.3892
1783192800000,2026-07-04 19:20:00,106519.06800000,6735711961.16640000,1.5272,1.6532,1.2468,1.4263
1783193100000,2026-07-04 19:25:00,106449.79100000,6736802763.18420000,1.5291,1.6532,1.2457,1.1127
1783193400000,2026-07-04 19:30:00,106442.97800000,6742769685.79436400,1.5278,1.6518,1.2478,1.1826
1783193700000,2026-07-04 19:35:00,106417.24900000,6747422885.72359900,1.5349,1.6532,1.2505,0.5943
1783194000000,2026-07-04 19:40:00,106405.50700000,6733095750.29390000,1.5304,1.6504,1.2498,1.7792
1783194300000,2026-07-04 19:45:00,106426.18200000,6741140794.06200000,1.5284,1.6483,1.2493,0.5505
1783194600000,2026-07-04 19:50:00,106418.52600000,6733802502.29160000,1.5253,1.6455,1.2490,0.8882
1783194900000,2026-07-04 19:55:00,106411.79400000,6731349909.29027750,1.5227,1.6434,1.2483,1.3588
1783195200000,2026-07-04 20:00:00,106401.70300000,6732101004.66588500,1.5214,1.6427,1.2489,1.1225
1783195500000,2026-07-04 20:05:00,106413.32100000,6743039705.14650000,1.5189,1.6406,1.2493,0.8244
1783195800000,2026-07-04 20:10:00,106421.34200000,6738062343.27253200,1.5189,1.6406,1.2491,1.4263
1783196100000,2026-07-04 20:15:00,106421.24400000,6738092990.23320000,1.5170,1.6392,1.2491,0.7668
1783196400000,2026-07-04 20:20:00,106396.05700000,6726323322.95023700,1.5138,1.6378,1.2495,0.7122
1783196700000,2026-07-04 20:25:00,106314.10700000,6716404341.13570000,1.5107,1.6344,1.2481,0.7222
1783197000000,2026-07-04 20:30:00,106314.13600000,6713123784.35547600,1.5038,1.6254,1.2464,2.8575
1783197300000,2026-07-04 20:35:00,106314.94800000,6720149050.72649900,1.5044,1.6254,1.2466,0.7500
1783197600000,2026-07-04 20:40:00,106354.81800000,6722245707.61439500,1.5050,1.6261,1.2458,1.1070
1783197900000,2026-07-04 20:45:00,106350.35400000,6728350861.12860000,1.5031,1.6254,1.2457,0.9934
1783198200000,2026-07-04 20:50:00,106362.89300000,6732325259.04727000,1.5038,1.6254,1.2461,0.5300
1783198500000,2026-07-04 20:55:00,106372.68200000,6733241848.84520000,1.5031,1.6240,1.2449,0.5810
1783198800000,2026-07-04 21:00:00,106364.46400000,6723170132.08320000,1.5013,1.6233,1.2448,0.7924
1783199100000,2026-07-04 21:05:00,106337.72000000,6721288546.21309600,1.5006,1.6226,1.2447,0.6770
1783199400000,2026-07-04 21:10:00,106330.58800000,6718625799.48560000,1.4994,1.6219,1.2445,2.4465
1783199700000,2026-07-04 21:15:00,106322.35300000,6733333351.47209300,1.4981,1.6205,1.2439,0.6704
1783200000000,2026-07-04 21:20:00,106289.51600000,6734181745.84535400,1.4969,1.6199,1.2446,0.9759
1783200300000,2026-07-04 21:25:00,106350.76500000,6743904075.10350000,1.4975,1.6192,1.2468,1.0309
1783200600000,2026-07-04 21:30:00,106385.38200000,6745887185.71792900,1.4956,1.6185,1.2480,0.9619
1783200900000,2026-07-04 21:35:00,106392.28400000,6739483065.35040000,1.4956,1.6185,1.2490,0.7134
1783201200000,2026-07-04 21:40:00,106418.37900000,6739502672.70774300,1.4950,1.6171,1.2484,1.2470
